Instances,feature_ f_1,feature_ f_2,feature_ f_3,feature_ f_4,feature_ f_5,feature_ f_6,feature_ f_7,feature_ f_8,feature_ f_9,feature_ f_10,feature_ f_11,feature_ f_12,feature_ f_13,feature_ f_14,feature_ f_15,feature_ f_16,feature_ f_17,feature_ f_18,feature_ f_19,feature_ f_20,feature_ f_21,feature_ f_22,feature_ f_23,feature_ f_24,feature_ f_25,feature_ f_26,feature_ f_27,feature_ f_28,feature_ f_29,feature_ f_30,feature_ f_31,feature_ f_32,feature_ f_33,feature_ f_34,feature_ f_35,feature_ f_36,feature_ f_37,algo_ahms-1.68,algo_maxino-kdyn,algo_QMSAT15UC,algo_WPM3-2015-co,algo_LMHS-C,algo_CCEHC2akms,algo_CCLS2akms,algo_Open-WBO,algo_WMaxSatz+,algo_ratselfax-cnf,algo_ILP-2015,algo_QMSAT14,algo_optiriss-sel,algo_msUZK-pp,algo_msUZK-nopp,algo_ahms-ls-1.68,algo_toysat,algo_Open-WBO-R,algo_ahms-1.55,algo_LMHS-I,algo_Open-WBO-L,algo_maxino-k16,algo_WMaxSatz09,algo_mscg2015b,algo_mscg2015a,algo_MaxHS,algo_ahms-ls-1.55,algo_toysat_ls,algo_optiriss-def
pms_industrial/atcoss/sugar/atcoss_sugar_16.wcnf,56427.0,831937.0,0.00036,1.0,0.0,1.0,1.0,0.06783,6e-05,2.56216,0.0,0.00124,0.00124,6e-05,0.35361,2e-05,0.00019,0.00018,0.43288,0.5163,0.0,1.0,1.0,0.47248,0.64939,0.0,1.0,1.0,0.0004,0.13955,0.72002,4e-05,0.0,0.0,0.00088,0.00088,0.61279,NaN,5.404,17.669,25.13,26.575,NaN,NaN,20.394,NaN,NaN,NaN,30.731,34.568,39.012,45.874,NaN,1064.666,30.893,NaN,23.458,34.035,5.297,NaN,31.447,33.472,10.553,NaN,NaN,26.419
pms_industrial/atcoss/sugar/atcoss_sugar_17.wcnf,54421.0,811748.0,0.00037,1.0,0.0,1.0,1.0,0.06704,6e-05,2.58884,0.0,0.00127,0.00127,6e-05,0.36181,2e-05,0.0002,0.00018,0.43582,0.51713,0.0,1.0,1.0,0.47594,0.6531,0.0,1.0,1.0,0.00047,0.13791,0.71018,4e-05,0.0,0.0,0.00091,0.00091,0.60759,NaN,14.852,33.862,32.439,32.018,NaN,NaN,34.472,NaN,NaN,NaN,52.897,67.455,62.364,78.25,NaN,1306.984,44.967,NaN,26.55,50.868,14.867,NaN,60.825,62.568,13.763,NaN,NaN,53.25
pms_industrial/atcoss/sugar/atcoss_sugar_18.wcnf,53441.0,823900.0,0.00036,1.0,0.0,1.0,1.0,0.06486,6e-05,2.50141,0.0,0.00125,0.00125,6e-05,0.34831,2e-05,0.00021,0.00019,0.43669,0.51702,0.0,1.0,1.0,0.4751,0.65065,0.0,1.0,1.0,0.00044,0.13387,0.72034,4e-05,0.0,0.0,0.00089,0.00089,0.60812,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
pms_industrial/atcoss/sugar/atcoss_sugar_19.wcnf,236178.0,3295484.0,9e-05,1.0,0.0,1.0,1.0,0.07167,2e-05,1.33352,0.0,0.00031,0.00031,2e-05,0.40764,0.0,5e-05,4e-05,0.43713,0.73234,0.0,1.0,1.0,0.37378,0.738,0.0,1.0,1.0,0.00013,0.13681,0.60673,1e-05,0.0,0.0,0.00024,0.00024,0.7723,NaN,238.621,1012.405,865.885,1464.234,NaN,NaN,1118.147,NaN,NaN,NaN,1765.53,NaN,610.535,764.157,NaN,NaN,1192.409,NaN,1343.271,1628.656,237.39,NaN,1648.296,1637.565,211.938,NaN,NaN,1157.778
pms_industrial/bcp/fir/normalized-f20c10b_001_area_delay.wcnf,11321.0,42145.0,0.13086,1.0,0.0,1.0,1.0,0.26862,0.0002,4.40747,7e-05,0.06971,0.06964,0.0002,0.98336,9e-05,0.01122,0.01113,0.2967,0.38613,0.01754,0.9697,0.95215,0.29001,0.8123,0.0,1.0,1.0,0.15546,0.86202,0.87007,0.00018,0.0,5e-05,0.06971,0.06966,0.99279,NaN,2.225,8.405,2.163,1038.316,NaN,NaN,0.631,NaN,NaN,19.473,5.701,22.467,NaN,NaN,NaN,NaN,2.276,NaN,1307.73,5.557,1.714,NaN,3.985,2.604,181.627,NaN,NaN,3.925
pms_industrial/bcp/fir/normalized-f20c10b_002_area_delay.wcnf,6080.0,21088.0,0.14108,1.0,0.0,1.0,1.0,0.28832,0.00036,2.5335,0.00014,0.03101,0.03087,0.00036,0.97402,0.00016,0.02056,0.02039,0.31047,0.3928,0.02222,0.9697,0.94747,0.29132,0.81144,0.0,1.0,1.0,0.16417,0.85233,0.90156,0.00034,0.0,9e-05,0.03101,0.03092,0.99056,NaN,0.092,0.735,0.16,46.368,NaN,NaN,0.035,425.0,NaN,1.814,1.002,0.631,90.349,146.199,NaN,NaN,0.385,NaN,55.97,1.673,0.093,426.469,0.532,0.084,61.64,NaN,NaN,0.112
pms_industrial/bcp/fir/normalized-f20c10b_003_area_delay.wcnf,7343.0,26463.0,0.13453,1.0,0.0,1.0,1.0,0.27748,0.0003,3.99161,0.00011,0.08162,0.08151,0.0003,0.93486,0.00014,0.0173,0.01716,0.30143,0.38957,0.02083,0.9697,0.94886,0.29761,0.78933,0.0,1.0,1.0,0.15542,0.85671,0.86925,0.00028,0.0,8e-05,0.08162,0.08155,0.99112,NaN,0.143,0.967,0.219,207.155,NaN,NaN,0.041,940.664,NaN,5.44,1.399,2.102,194.079,310.178,NaN,NaN,0.637,NaN,98.266,2.267,0.149,929.94,0.902,0.101,12.99,NaN,NaN,0.164
pms_industrial/bcp/fir/normalized-f20c10b_004_area_delay.wcnf,5828.0,20228.0,0.13926,1.0,0.0,1.0,1.0,0.28812,0.00038,4.01046,0.00015,0.09403,0.09388,0.00038,0.82416,0.00017,0.01081,0.01064,0.30849,0.39289,0.02857,0.94118,0.91261,0.30455,0.76844,0.0,1.0,1.0,0.15325,0.8507,0.86697,0.00036,0.0,0.0001,0.09403,0.09393,0.98952,NaN,0.267,0.715,0.276,152.926,NaN,NaN,0.284,497.384,NaN,2.698,1.303,4.877,347.105,621.409,NaN,NaN,0.595,NaN,209.144,1.436,0.238,495.351,0.727,0.227,40.233,NaN,NaN,0.312
pms_industrial/bcp/fir/normalized-f20c10b_005_area_delay.wcnf,17114.0,131856.0,0.06374,1.0,0.0,1.0,1.0,0.12979,0.00016,2.56732,2e-05,0.02686,0.02684,0.00016,0.72639,6e-05,0.01484,0.01478,0.24877,0.63055,0.00214,0.98462,0.98247,0.13928,1.56396,0.0,1.0,1.0,0.06376,0.3917,0.94282,0.00015,0.0,2e-05,0.02686,0.02685,0.99736,NaN,0.785,2.107,0.537,NaN,NaN,NaN,0.444,NaN,NaN,18.897,3.838,3.915,NaN,NaN,NaN,NaN,5.053,NaN,NaN,4.501,0.836,NaN,3.631,0.496,NaN,NaN,NaN,1.981
pms_industrial/bcp/fir/normalized-f20c10b_006_area_delay.wcnf,3041.0,9206.0,0.16402,1.0,0.0,1.0,1.0,0.33033,0.00072,1.85587,0.00022,0.03563,0.03541,0.00072,0.78037,0.00033,0.02072,0.02039,0.33273,0.39517,0.05882,0.94118,0.88235,0.30781,0.76839,0.0,1.0,1.0,0.1738,0.83283,0.92548,0.00066,0.0,0.00011,0.03563,0.03552,0.98381,NaN,0.09,0.123,0.089,25.127,142.375,151.251,0.039,104.046,NaN,0.22,0.175,0.983,16.111,23.079,NaN,NaN,0.39,NaN,11.364,0.221,0.102,105.517,0.32,0.041,28.726,NaN,NaN,0.069
pms_industrial/bcp/fir/normalized-f20c10b_007_area_delay.wcnf,11334.0,42034.0,0.13144,1.0,0.0,1.0,1.0,0.26964,0.0002,4.41532,5e-05,0.06947,0.06942,0.0002,0.99277,9e-05,0.01121,0.01112,0.29765,0.38724,0.01724,0.9697,0.95246,0.28882,0.8164,0.0,1.0,1.0,0.15678,0.86159,0.87403,0.00018,0.0,2e-05,0.06947,0.06944,0.99282,NaN,1.516,9.836,1.678,638.351,NaN,NaN,0.793,NaN,NaN,12.69,4.724,11.999,746.28,1435.299,NaN,NaN,1.923,NaN,857.812,4.723,1.701,NaN,2.198,2.495,131.574,NaN,NaN,2.904
pms_industrial/bcp/fir/normalized-f20c10b_008_area_delay.wcnf,3973.0,13003.0,0.14658,1.0,0.0,1.0,1.0,0.30554,0.00057,3.84964,0.00015,0.11736,0.1172,0.00057,0.74119,0.00025,0.01586,0.01561,0.31805,0.38835,0.0625,0.94118,0.87868,0.31775,0.72935,0.0,1.0,1.0,0.15481,0.84034,0.86303,0.00053,0.0,8e-05,0.11736,0.11728,0.98623,NaN,0.352,0.797,0.412,62.477,NaN,NaN,0.34,261.169,NaN,2.221,0.951,2.952,164.567,242.847,NaN,NaN,192.752,NaN,127.736,1.15,0.238,263.918,2.985,0.38,169.16,NaN,NaN,0.478
pms_industrial/bcp/fir/normalized-f20c10b_009_area_delay.wcnf,6148.0,21987.0,0.13585,1.0,0.0,1.0,1.0,0.27962,0.00036,3.73478,9e-05,0.08241,0.08232,0.00036,0.9547,0.00016,0.02066,0.02049,0.30316,0.38965,0.02,0.9697,0.9497,0.29634,0.79418,0.0,1.0,1.0,0.158,0.85587,0.87775,0.00034,0.0,5e-05,0.08241,0.08237,0.99095,NaN,0.048,0.235,0.079,17.664,NaN,NaN,0.023,474.332,NaN,0.828,0.283,0.042,47.767,71.134,NaN,NaN,0.417,NaN,3.602,0.194,0.052,473.072,0.331,0.055,7.252,NaN,NaN,0.099
pms_industrial/bcp/fir/normalized-f20c10b_010_area_delay.wcnf,11729.0,42497.0,0.1353,1.0,0.0,1.0,1.0,0.276,0.00019,3.19231,7e-05,0.02574,0.02567,0.00019,1.01677,9e-05,0.01083,0.01074,0.30386,0.3936,0.01149,0.9697,0.9582,0.28345,0.83495,0.0,1.0,1.0,0.16213,0.8591,0.89835,0.00017,0.0,5e-05,0.02574,0.0257,0.99282,NaN,10.988,18.484,11.181,NaN,NaN,NaN,3.791,NaN,NaN,144.89,18.161,297.148,NaN,NaN,NaN,NaN,7.005,NaN,NaN,36.938,20.782,NaN,6.359,7.061,82.256,NaN,NaN,5.908
pms_industrial/bcp/fir/normalized-f20c10b_011_area_delay.wcnf,13304.0,49830.0,0.13052,1.0,0.0,1.0,1.0,0.26699,0.00017,4.54095,6e-05,0.06486,0.0648,0.00017,1.03088,8e-05,0.00955,0.00947,0.29637,0.38685,0.01136,0.9697,0.95833,0.28555,0.82705,0.0,1.0,1.0,0.15852,0.86334,0.87997,0.00016,0.0,4e-05,0.06486,0.06482,0.99342,NaN,0.191,0.954,0.32,579.027,NaN,NaN,0.072,NaN,NaN,2.998,1.485,1.757,477.863,995.826,NaN,NaN,0.926,NaN,66.73,1.459,0.161,NaN,1.343,0.186,49.967,NaN,NaN,0.329
pms_industrial/bcp/fir/normalized-f20c10b_012_area_delay.wcnf,15284.0,57334.0,0.13073,1.0,0.0,1.0,1.0,0.26658,0.00014,4.58908,5e-05,0.06209,0.06204,0.00014,1.0592,7e-05,0.00831,0.00824,0.29693,0.38764,0.01149,0.9697,0.9582,0.28146,0.8403,0.0,1.0,1.0,0.16079,0.86397,0.88555,0.00014,0.0,3e-05,0.06209,0.06206,0.99379,NaN,1.305,7.473,1.602,1144.34,NaN,NaN,0.79,NaN,NaN,18.155,16.227,18.111,NaN,NaN,NaN,NaN,1.654,NaN,NaN,11.102,2.914,NaN,1.652,1.566,77.665,NaN,NaN,1.674
pms_industrial/bcp/fir/normalized-f20c10b_013_area_delay.wcnf,20398.0,155664.0,0.06482,1.0,0.0,1.0,1.0,0.13104,0.00013,2.35043,1e-05,0.00958,0.00957,0.00013,0.73585,5e-05,0.01245,0.0124,0.25568,0.63336,0.0018,0.98462,0.98282,0.13418,1.60361,0.0,1.0,1.0,0.06483,0.38175,0.95725,0.00013,0.0,1e-05,0.00958,0.00958,0.99748,NaN,1.529,1.007,4.72,NaN,NaN,NaN,0.621,NaN,NaN,13.101,2.332,28.726,NaN,1770.708,NaN,NaN,6.497,NaN,565.627,5.275,0.872,NaN,3.301,0.426,424.087,NaN,NaN,3.616
pms_industrial/bcp/fir/normalized-f20c10b_014_area_delay.wcnf,5256.0,18145.0,0.13949,1.0,0.0,1.0,1.0,0.28967,0.00043,3.92425,0.00017,0.0992,0.09904,0.00043,0.79905,0.00019,0.01199,0.0118,0.30837,0.39092,0.03846,0.94118,0.90271,0.30869,0.75521,0.0,1.0,1.0,0.15172,0.84932,0.85627,0.0004,0.0,0.00017,0.0992,0.09904,0.98881,NaN,5.863,3.809,1.343,386.07,NaN,NaN,1.531,519.844,NaN,7.91,3.813,37.697,1313.83,NaN,NaN,NaN,1.819,NaN,NaN,4.495,6.578,505.556,2.056,1.984,80.918,NaN,NaN,1.838
pms_industrial/bcp/fir/normalized-f20c10b_015_area_delay.wcnf,7798.0,28108.0,0.13484,1.0,0.0,1.0,1.0,0.27743,0.00028,4.09308,7e-05,0.07912,0.07905,0.00028,0.94409,0.00013,0.01629,0.01616,0.3029,0.39029,0.01786,0.9697,0.95184,0.29447,0.7991,0.0,1.0,1.0,0.15654,0.85709,0.87488,0.00027,0.0,4e-05,0.07912,0.07909,0.9915,NaN,0.193,0.904,0.456,222.151,NaN,NaN,0.133,856.865,NaN,1.936,1.043,2.82,267.679,207.785,NaN,NaN,0.729,NaN,70.47,1.292,0.221,876.781,0.718,0.164,17.1,NaN,NaN,0.217
pms_industrial/bcp/fir/normalized-f20c10b_016_area_delay.wcnf,10236.0,36126.0,0.14034,1.0,0.0,1.0,1.0,0.28334,0.00021,2.72408,6e-05,0.02707,0.02702,0.00021,1.03991,0.0001,0.01241,0.01231,0.3089,0.39926,0.01471,0.9697,0.95499,0.28053,0.84748,0.0,1.0,1.0,0.16794,0.85672,0.92111,0.0002,0.0,3e-05,0.02707,0.02704,0.99225,NaN,0.587,2.038,0.405,266.456,NaN,NaN,0.165,NaN,NaN,1.722,2.505,8.259,499.317,523.947,NaN,NaN,0.896,NaN,448.428,2.677,0.598,NaN,1.16,0.238,26.004,NaN,NaN,0.605
pms_industrial/bcp/fir/normalized-f20c10b_017_area_delay.wcnf,9709.0,34659.0,0.13757,1.0,0.0,1.0,1.0,0.28013,0.00022,2.70015,6e-05,0.02643,0.02637,0.00022,1.0311,0.0001,0.01308,0.01298,0.30634,0.39456,0.01695,0.9697,0.95275,0.28319,0.83697,0.0,1.0,1.0,0.16481,0.85718,0.90793,0.00021,0.0,6e-05,0.02643,0.02637,0.99235,NaN,1.723,4.828,1.375,428.421,NaN,NaN,1.556,1707.017,NaN,6.429,7.102,22.235,1090.257,NaN,NaN,NaN,1.694,NaN,1582.863,7.243,1.72,1729.976,2.072,0.643,46.25,NaN,NaN,1.017
pms_industrial/bcp/fir/normalized-f20c10b_018_area_delay.wcnf,3187.0,10449.0,0.14614,1.0,0.0,1.0,1.0,0.30501,0.00071,3.57032,0.00019,0.11752,0.11733,0.00071,0.74827,0.00031,0.01977,0.01945,0.31854,0.38106,0.04,0.94118,0.90118,0.31723,0.73093,0.0,1.0,1.0,0.15504,0.84037,0.85846,0.00066,0.0,0.0001,0.11752,0.11743,0.98612,NaN,0.083,0.373,0.138,22.657,NaN,NaN,0.072,81.748,NaN,1.152,0.451,0.622,24.39,76.562,NaN,NaN,0.308,NaN,33.703,0.325,0.088,81.363,0.531,0.09,36.247,NaN,NaN,0.157
pms_industrial/bcp/fir/normalized-f20c10b_019_area_delay.wcnf,7437.0,26882.0,0.13437,1.0,0.0,1.0,1.0,0.27665,0.0003,3.99149,7e-05,0.07886,0.07879,0.0003,0.94819,0.00013,0.01708,0.01694,0.30169,0.38812,0.01786,0.9697,0.95184,0.29492,0.79764,0.0,1.0,1.0,0.15654,0.85745,0.87148,0.00028,0.0,4e-05,0.07886,0.07883,0.99148,NaN,0.221,1.641,0.269,123.614,NaN,NaN,0.085,821.117,NaN,9.11,1.763,2.3,261.967,709.511,NaN,NaN,0.634,NaN,96.667,1.304,0.37,827.005,0.667,0.122,34.331,NaN,NaN,0.168
pms_industrial/bcp/fir/normalized-f20c10b_020_area_delay.wcnf,4427.0,14797.0,0.14435,1.0,0.0,1.0,1.0,0.29918,0.0005,3.80346,0.00014,0.10718,0.10705,0.0005,0.78717,0.00023,0.01423,0.014,0.31544,0.39423,0.04545,0.94118,0.89572,0.30994,0.75336,0.0,1.0,1.0,0.1555,0.84463,0.87342,0.00047,0.0,7e-05,0.10718,0.10712,0.9877,NaN,0.065,0.207,0.112,78.11,NaN,NaN,0.031,258.543,NaN,0.701,0.355,0.08,38.645,56.61,NaN,NaN,0.214,NaN,14.462,0.376,0.071,257.862,0.387,0.051,9.54,NaN,NaN,0.099
pms_industrial/bcp/fir/normalized-f20c10b_021_area_delay.wcnf,9333.0,33358.0,0.13745,1.0,0.0,1.0,1.0,0.27978,0.00023,2.90874,6e-05,0.02674,0.02668,0.00023,1.02359,0.00011,0.01361,0.0135,0.30606,0.39551,0.01587,0.9697,0.95382,0.28442,0.83308,0.0,1.0,1.0,0.16416,0.8574,0.9038,0.00022,0.0,3e-05,0.02674,0.02671,0.99221,NaN,0.118,0.739,0.206,431.421,NaN,NaN,0.038,1356.031,NaN,2.343,1.318,0.629,460.672,556.655,NaN,NaN,0.589,NaN,108.526,1.656,0.141,1407.932,0.983,0.12,34.113,NaN,NaN,0.197
pms_industrial/bcp/fir/normalized-f20c10b_022_area_delay.wcnf,7926.0,27720.0,0.14015,1.0,0.0,1.0,1.0,0.28593,0.00028,2.7709,0.00011,0.03001,0.02991,0.00028,0.96233,0.00013,0.01602,0.0159,0.30952,0.39706,0.01923,0.9697,0.95047,0.28959,0.81688,0.0,1.0,1.0,0.16241,0.8539,0.90317,0.00026,0.0,7e-05,0.03001,0.02994,0.99116,NaN,0.318,1.235,0.403,380.766,NaN,NaN,0.211,984.451,NaN,3.053,2.174,7.039,349.972,506.754,NaN,NaN,0.643,NaN,273.067,1.588,0.43,978.887,0.72,0.235,87.414,NaN,NaN,0.324
pms_industrial/bcp/fir/normalized-f20c10b_023_area_delay.wcnf,18629.0,143319.0,0.06419,1.0,0.0,1.0,1.0,0.12998,0.00014,2.29078,1e-05,0.01062,0.01061,0.00014,0.72926,5e-05,0.01363,0.01358,0.25379,0.63908,0.00192,0.98462,0.9827,0.13386,1.60788,0.0,1.0,1.0,0.06421,0.37799,0.9557,0.00014,0.0,1e-05,0.01062,0.01061,0.99742,NaN,1.282,9.336,4.094,NaN,NaN,NaN,4.704,NaN,NaN,27.857,5.423,48.905,1119.926,NaN,NaN,NaN,6.54,NaN,NaN,2.778,1.864,NaN,4.148,1.554,NaN,NaN,NaN,2.934
pms_industrial/bcp/fir/normalized-f20c10b_024_area_delay.wcnf,3392.0,10643.0,0.15428,1.0,0.0,1.0,1.0,0.31871,0.00065,2.15249,0.00028,0.03383,0.03354,0.00065,0.76636,0.00029,0.01857,0.01828,0.32691,0.39055,0.04762,0.94118,0.89356,0.31055,0.75384,0.0,1.0,1.0,0.16368,0.83482,0.89937,0.0006,0.0,0.00019,0.03383,0.03364,0.98544,NaN,0.255,1.354,0.3,117.286,NaN,NaN,0.196,132.059,NaN,3.63,1.214,3.529,95.722,120.792,NaN,NaN,11.547,NaN,724.876,1.05,0.398,132.554,2.355,0.153,40.123,NaN,NaN,0.234
pms_industrial/bcp/fir/normalized-f20c10b_025_area_delay.wcnf,16199.0,124995.0,0.06377,1.0,0.0,1.0,1.0,0.1296,0.00016,2.66752,2e-05,0.02651,0.0265,0.00016,0.73419,6e-05,0.01543,0.01537,0.25089,0.63053,0.00174,0.98462,0.98287,0.13707,1.57763,0.0,1.0,1.0,0.06379,0.39178,0.94565,0.00016,0.0,1e-05,0.02651,0.02651,0.99739,NaN,1.201,2.313,1.792,NaN,NaN,NaN,1.262,NaN,NaN,11.12,4.099,30.543,1560.317,685.674,NaN,NaN,4.954,NaN,NaN,3.059,0.799,NaN,1.951,0.634,909.323,NaN,NaN,1.615
pms_industrial/bcp/fir/normalized-fir06_area_delay.wcnf,5537.0,18501.0,0.14302,1.0,0.0,1.0,1.0,0.29928,0.00042,1.72679,0.00016,0.02011,0.01994,0.00042,1.34741,0.00018,0.02294,0.02276,0.37243,0.31708,0.01351,0.9697,0.95618,0.37018,0.58034,0.0,1.0,1.0,0.15702,0.84331,0.90346,0.00037,0.0,0.00011,0.02011,0.02,0.98314,NaN,0.059,89.797,0.06,0.544,NaN,NaN,0.02,NaN,NaN,1.05,48.855,0.051,NaN,NaN,NaN,NaN,0.289,NaN,0.518,26.208,0.062,NaN,0.326,0.047,5.382,NaN,NaN,0.06
pms_industrial/bcp/fir/normalized-fir07_area_delay.wcnf,12615.0,57809.0,0.10545,1.0,0.0,1.0,1.0,0.21822,0.0002,2.65941,3e-05,0.01733,0.0173,0.0002,1.22534,8e-05,0.02021,0.02013,0.30526,0.4607,0.0017,0.98462,0.98291,0.2705,0.89856,0.0,1.0,1.0,0.10549,0.64241,0.90789,0.00018,0.0,2e-05,0.01733,0.01732,0.99137,NaN,1.486,NaN,2.409,4.001,NaN,NaN,1.17,NaN,NaN,1.699,NaN,54.593,NaN,NaN,NaN,NaN,16.021,NaN,3.748,NaN,1.878,NaN,1.142,1.217,74.037,NaN,NaN,3.577
pms_industrial/bcp/fir/normalized-fir08_area_delay.wcnf,124856.0,583176.0,0.10555,1.0,0.0,1.0,1.0,0.2141,2e-05,5.7163,1e-05,0.00832,0.00831,2e-05,1.97057,1e-05,0.00819,0.00819,0.30466,0.38092,0.00021,0.99611,0.9959,0.26329,0.90734,0.0,1.0,1.0,0.10569,0.65931,0.91161,2e-05,0.0,0.0,0.00832,0.00831,0.99659,NaN,428.839,NaN,59.69,NaN,NaN,NaN,43.952,NaN,NaN,47.903,NaN,NaN,NaN,NaN,NaN,NaN,124.154,NaN,NaN,NaN,117.42,NaN,43.059,39.816,NaN,NaN,NaN,504.031
pms_industrial/bcp/fir/normalized-fir08_area_opers.wcnf,203287.0,570325.0,0.17753,1.0,0.0,1.0,1.0,0.35644,1e-05,7.31598,0.0,0.01346,0.01346,1e-05,2.1615,0.0,0.00503,0.00503,0.34793,0.13387,0.33333,0.99611,0.66278,0.37343,0.52194,0.0,1.0,1.0,0.17753,0.82104,0.87655,1e-05,0.0,0.0,0.01346,0.01346,0.99652,NaN,42.647,1570.152,466.951,NaN,NaN,NaN,72.892,NaN,NaN,155.059,1334.863,NaN,NaN,NaN,NaN,NaN,237.425,NaN,NaN,1029.495,77.11,NaN,182.157,456.567,NaN,NaN,NaN,541.948
pms_industrial/bcp/fir/normalized-fir08_area_partials.wcnf,40727.0,176371.0,0.01032,1.0,0.0,1.0,1.0,0.23092,6e-05,4.23082,1e-05,0.0134,0.01339,6e-05,2.92463,2e-05,0.025,0.02497,0.42345,0.20693,0.33333,0.99611,0.66278,0.462,0.19904,0.0,1.0,1.0,0.01056,0.77935,0.99385,5e-05,0.0,1e-05,0.01287,0.01286,0.99384,NaN,4.773,2.281,3.475,NaN,NaN,NaN,2.223,NaN,NaN,212.477,3.078,26.055,116.392,67.235,NaN,NaN,19.587,NaN,NaN,4.48,6.884,NaN,7.246,0.975,381.175,NaN,NaN,1.887
pms_industrial/bcp/fir/normalized-fir09_area_delay.wcnf,13487.0,64286.0,0.10089,1.0,0.0,1.0,1.0,0.2098,0.00019,2.78268,3e-05,0.01736,0.01733,0.00019,1.19613,7e-05,0.01883,0.01876,0.30512,0.47442,0.00118,0.98462,0.98343,0.26718,0.91189,0.0,1.0,1.0,0.10091,0.63339,0.90354,0.00017,0.0,2e-05,0.01736,0.01734,0.99137,NaN,1.864,NaN,1.33,346.552,NaN,NaN,0.974,NaN,NaN,2.978,NaN,31.544,NaN,NaN,NaN,NaN,16.781,NaN,11.942,NaN,0.877,NaN,1.535,4.794,74.823,NaN,NaN,7.063
pms_industrial/bcp/fir/normalized-fir09_area_opers.wcnf,25134.0,71696.0,0.17189,1.0,0.0,1.0,1.0,0.35056,9e-05,6.89669,3e-05,0.07805,0.07802,9e-05,1.2595,4e-05,0.01011,0.01007,0.34837,0.17618,0.33333,0.98462,0.65128,0.37646,0.52521,0.0,1.0,1.0,0.17191,0.82111,0.84427,8e-05,0.0,1e-05,0.07805,0.07804,0.99226,NaN,2.324,16.087,4.301,NaN,NaN,NaN,3.524,NaN,NaN,5.836,16.993,33.216,NaN,NaN,NaN,NaN,9.873,NaN,NaN,13.914,1.386,NaN,4.528,8.408,908.989,NaN,NaN,6.689
pms_industrial/bcp/hipp-yRa1/simp/simp-ibd_50.01.wcnf,2387.0,30636.0,0.00307,1.0,0.0,1.0,1.0,0.07791,0.00103,0.93077,3e-05,0.00375,0.00372,0.00103,0.4304,0.00042,0.02178,0.02137,0.48342,0.76437,0.0,0.98913,0.98913,0.72785,0.3345,0.0,1.0,1.0,0.0045,0.57374,0.99703,0.00033,0.0,0.0,0.00157,0.00157,0.3381,NaN,1.218,0.872,1.039,231.224,NaN,NaN,0.34,NaN,1442.314,NaN,1.297,0.984,7.395,4.487,NaN,437.345,1.406,NaN,288.063,1.207,1.344,NaN,0.857,0.641,121.688,NaN,410.341,0.822
pms_industrial/bcp/hipp-yRa1/simp/simp-ibd_50.02.wcnf,2763.0,41213.0,0.00238,1.0,0.0,1.0,1.0,0.06704,0.00092,0.83339,2e-05,0.00267,0.00264,0.00092,0.38428,0.00036,0.01846,0.0181,0.49329,0.73333,0.0,0.99029,0.99029,0.72926,0.32554,0.0,1.0,1.0,0.00349,0.48795,0.99765,0.00025,0.0,0.0,0.00131,0.00131,0.28954,NaN,10.274,12.551,4.907,NaN,NaN,NaN,12.609,NaN,NaN,NaN,15.493,90.304,690.505,215.511,NaN,NaN,20.448,NaN,NaN,13.689,8.939,NaN,4.451,12.084,NaN,NaN,NaN,20.622
pms_industrial/bcp/hipp-yRa1/simp/simp-ibd_50.03.wcnf,2394.0,31001.0,0.00316,1.0,0.0,1.0,1.0,0.07722,0.00104,0.88778,3e-05,0.00352,0.00348,0.00104,0.41154,0.00042,0.0259,0.02548,0.4871,0.74507,0.0,1.0,1.0,0.72299,0.34669,0.0,1.0,1.0,0.00468,0.53337,0.9971,0.00035,0.0,0.0,0.00184,0.00184,0.34818,NaN,0.424,0.201,0.208,16.989,NaN,NaN,0.16,NaN,65.209,NaN,0.242,0.315,1.163,1.084,NaN,19.073,0.827,NaN,12.012,0.205,0.549,NaN,0.492,0.227,11.188,NaN,48.901,0.248
pms_industrial/bcp/hipp-yRa1/simp/simp-ibd_50.04.wcnf,3065.0,51775.0,0.00189,1.0,0.0,1.0,1.0,0.0592,0.00083,0.85642,2e-05,0.00238,0.00236,0.00083,0.37808,0.00033,0.01664,0.01631,0.49576,0.73207,0.0,1.0,1.0,0.72272,0.33249,0.0,1.0,1.0,0.00278,0.4739,0.99817,0.00024,0.0,0.0,0.00112,0.00112,0.30716,NaN,40.391,15.429,16.507,NaN,NaN,NaN,11.906,NaN,NaN,NaN,17.571,80.133,169.546,120.483,NaN,NaN,26.961,NaN,NaN,18.622,15.463,NaN,8.121,10.012,NaN,NaN,NaN,26.349
