Instances,feature_ stats_varcount,feature_ stats_var_bool,feature_ stats_var_discrete,feature_ stats_var_bound,feature_ stats_var_sparsebound,feature_ stats_dom_0,feature_ stats_dom_25,feature_ stats_dom_50,feature_ stats_dom_75,feature_ stats_dom_100,feature_ stats_dom_mean,feature_ stats_dom_not2_2_ratio,feature_ stats_discrete_bool_ratio,feature_ stats_branchingvars,feature_ stats_auxvars,feature_ stats_auxvar_branching_ratio,feature_ stats_conscount,feature_ stats_arity_0,feature_ stats_arity_25,feature_ stats_arity_50,feature_ stats_arity_75,feature_ stats_arity_100,feature_ stats_arity_mean,feature_ stats_arity_mean_normalised,feature_ stats_cts_per_var_mean,feature_ stats_cts_per_var_mean_normalised,feature_ stats_alldiff_count,feature_ stats_alldiff_proportion,feature_ stats_sums_count,feature_ stats_sums_proportion,feature_ stats_or_atleastk_count,feature_ stats_or_atleastk_proportion,feature_ stats_ternary_count,feature_ stats_ternary_proportion,feature_ stats_binary_count,feature_ stats_binary_proportion,feature_ stats_reify_count,feature_ stats_reify_proportion,feature_ stats_table_count,feature_ stats_table_proportion,feature_ stats_lex_count,feature_ stats_lex_proportion,feature_ stats_unary_count,feature_ stats_unary_proportion,feature_ stats_nullary_count,feature_ stats_nullary_proportion,feature_ stats_element_count,feature_ stats_element_proportion,feature_ stats_minmax_count,feature_ stats_minmax_proportion,feature_ stats_occurrence_count,feature_ stats_occurrence_proportion,feature_ stats_multi_shared_vars,feature_ stats_edge_density,feature_ stats_Local_Variance,feature_ standard_deviation_of_node_degree,feature_ normalised_standard_deviation_of_node_degree,feature_ clustering_coefficient,feature_ minimum_degree,feature_ normalised_minimum_degree,feature_ maximum_degree,feature_ normalised_maximum_degree,feature_ median_degree,feature_ normalised_median_degree,feature_ mean_degree,feature_ normalised_mean_degree,feature_ width_of_ordering,feature_ normalised_width_of_ordering,feature_ width_of_graph,feature_ normalised_width_of_graph,feature_ SAC_literals,feature_ normalised_SAC_literals,feature_ stats_tightness_0,feature_ stats_tightness_25,feature_ stats_tightness_50,feature_ stats_tightness_75,feature_ stats_tightness_100,feature_ stats_tightness_mean,feature_ stats_tightness_mean_normalised,feature_ stats_literal_tightness_0,feature_ stats_literal_tightness_25,feature_ stats_literal_tightness_50,feature_ stats_literal_tightness_75,feature_ stats_literal_tightness_100,feature_ stats_literal_tightness_mean,feature_ stats_literal_tightness_coeff_of_variation,algo_standard,algo_learning
2-insertions-3-4.xml.watchless.minion.gz,37.0,0.0,37.0,0.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,37.0,0.0,0.0,72.0,2.0,2.0,2.0,2.0,2.0,2.0,0.054054,3.891892,0.054054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.108108,0.458347,263.0,263.0,263.0,263.0,263.0,263.0,3.652778,0.9524870371192484,0.02574289289511482,0.0,3.0,0.08108108108108109,9.0,0.2432432432432433,4.0,0.1081081081081081,3.891891891891892,0.1051862673484295,9.0,0.2432432432432433,3.0,0.08108108108108109,0.0,0.0,20.0,26.0,27.0,27.0,27.0,25.0,0.116619,0.162975,0.180972
2-insertions-4-3.xml.watchless.minion.gz,149.0,0.0,149.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,0.0,149.0,0.0,0.0,541.0,2.0,2.0,2.0,2.0,2.0,2.0,0.013423,7.261745,0.013423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,541.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.049066,0.340533,324.0,324.0,324.0,324.0,324.0,324.0,0.598891,3.234453727420391,0.0217077431370496,0.0,4.0,0.02684563758389262,37.0,0.2483221476510067,8.0,0.05369127516778523,7.261744966442953,0.04873654339894599,37.0,0.2483221476510067,5.0,0.03355704697986577,0.0,0.0,32.0,32.0,33.0,35.0,35.0,33.333333,0.037417,0.099985,0.503923
2-insertions-4-4.xml.watchless.minion.gz,149.0,0.0,149.0,0.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,149.0,0.0,0.0,541.0,2.0,2.0,2.0,2.0,2.0,2.0,0.013423,7.261745,0.013423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,541.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.049066,0.340533,263.0,263.0,263.0,263.0,263.0,263.0,0.486137,3.234453727420391,0.0217077431370496,0.0,4.0,0.02684563758389262,37.0,0.2483221476510067,8.0,0.05369127516778523,7.261744966442953,0.04873654339894599,37.0,0.2483221476510067,5.0,0.03355704697986577,0.0,0.0,20.0,26.0,27.0,27.0,27.0,25.0,0.116619,NaN,NaN
2-insertions-4-5.xml.watchless.minion.gz,149.0,0.0,149.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0,149.0,0.0,0.0,541.0,2.0,2.0,2.0,2.0,2.0,2.0,0.013423,7.261745,0.013423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,541.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.049066,0.340533,184.0,184.0,184.0,184.0,184.0,184.0,0.340111,3.234453727420391,0.0217077431370496,0.0,4.0,0.02684563758389262,37.0,0.2483221476510067,8.0,0.05369127516778523,7.261744966442953,0.04873654339894599,37.0,0.2483221476510067,5.0,0.03355704697986577,0.0,0.0,16.0,17.0,21.0,23.0,23.0,20.0,0.148324,0.168974,0.185972
2-insertions-5-3.xml.watchless.minion.gz,597.0,0.0,597.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,0.0,597.0,0.0,0.0,3936.0,2.0,2.0,2.0,2.0,2.0,2.0,0.00335,13.18593,0.00335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3936.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022124,0.229052,324.0,324.0,324.0,324.0,324.0,324.0,0.082317,8.498927098416386,0.01423605879131723,0.0,5.0,0.008375209380234505,149.0,0.2495812395309883,12.0,0.02010050251256281,13.18592964824121,0.02208698433541241,149.0,0.2495812395309883,9.0,0.01507537688442211,0.0,0.0,32.0,32.0,33.0,35.0,35.0,33.333333,0.037417,0.275958,0.474928
2-insertions-5-4.xml.watchless.minion.gz,597.0,0.0,597.0,0.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,597.0,0.0,0.0,3936.0,2.0,2.0,2.0,2.0,2.0,2.0,0.00335,13.18593,0.00335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3936.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022124,0.229052,263.0,263.0,263.0,263.0,263.0,263.0,0.066819,8.498927098416386,0.01423605879131723,0.0,5.0,0.008375209380234505,149.0,0.2495812395309883,12.0,0.02010050251256281,13.18592964824121,0.02208698433541241,149.0,0.2495812395309883,9.0,0.01507537688442211,0.0,0.0,20.0,26.0,27.0,27.0,27.0,25.0,0.116619,NaN,NaN
2-insertions-5-5.xml.watchless.minion.gz,597.0,0.0,597.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0,597.0,0.0,0.0,3936.0,2.0,2.0,2.0,2.0,2.0,2.0,0.00335,13.18593,0.00335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3936.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022124,0.229052,184.0,184.0,184.0,184.0,184.0,184.0,0.046748,8.498927098416386,0.01423605879131723,0.0,5.0,0.008375209380234505,149.0,0.2495812395309883,12.0,0.02010050251256281,13.18592964824121,0.02208698433541241,149.0,0.2495812395309883,9.0,0.01507537688442211,0.0,0.0,16.0,17.0,21.0,23.0,23.0,20.0,0.148324,NaN,NaN
2-insertions-5-6.xml.watchless.minion.gz,597.0,0.0,597.0,0.0,0.0,6.0,6.0,6.0,6.0,6.0,6.0,0.0,0.0,597.0,0.0,0.0,3936.0,2.0,2.0,2.0,2.0,2.0,2.0,0.00335,13.18593,0.00335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3936.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022124,0.229052,169.0,169.0,169.0,169.0,169.0,169.0,0.042937,8.498927098416386,0.01423605879131723,0.0,5.0,0.008375209380234505,149.0,0.2495812395309883,12.0,0.02010050251256281,13.18592964824121,0.02208698433541241,149.0,0.2495812395309883,9.0,0.01507537688442211,0.0,0.0,13.0,14.0,18.0,19.0,20.0,16.666667,0.153623,0.234964,0.270958
3-fullins-3-5.xml.watchless.minion.gz,80.0,0.0,80.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0,80.0,0.0,0.0,346.0,2.0,2.0,2.0,2.0,2.0,2.0,0.025,8.65,0.025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,346.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.109494,0.3083,184.0,184.0,184.0,184.0,184.0,184.0,0.531792,3.987793876318083,0.04984742345397604,0.05174215039346618,4.0,0.05,19.0,0.2375,7.0,0.0875,8.65,0.108125,19.0,0.2375,6.0,0.075,0.0,0.0,16.0,17.0,21.0,23.0,23.0,20.0,0.148324,0.032994,0.06899
3-fullins-3-6.xml.watchless.minion.gz,80.0,0.0,80.0,0.0,0.0,6.0,6.0,6.0,6.0,6.0,6.0,0.0,0.0,80.0,0.0,0.0,346.0,2.0,2.0,2.0,2.0,2.0,2.0,0.025,8.65,0.025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,346.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.109494,0.3083,169.0,169.0,169.0,169.0,169.0,169.0,0.488439,3.987793876318083,0.04984742345397604,0.05174215039346618,4.0,0.05,19.0,0.2375,7.0,0.0875,8.65,0.108125,19.0,0.2375,6.0,0.075,0.0,0.0,13.0,14.0,18.0,19.0,20.0,16.666667,0.153623,0.165974,0.186971
3-fullins-4-5.xml.watchless.minion.gz,405.0,0.0,405.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0,405.0,0.0,0.0,3524.0,2.0,2.0,2.0,2.0,2.0,2.0,0.004938,17.402469,0.004938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3524.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043075,0.185323,184.0,184.0,184.0,184.0,184.0,184.0,0.052213,10.84633379840079,0.02678107110716245,0.01485035016985626,6.0,0.01481481481481482,84.0,0.2074074074074074,15.0,0.03703703703703703,17.40246913580247,0.042969059594574,84.0,0.2074074074074074,11.0,0.02716049382716049,0.0,0.0,16.0,17.0,21.0,23.0,23.0,20.0,0.148324,0.095985,0.102984
3-fullins-4-6.xml.watchless.minion.gz,405.0,0.0,405.0,0.0,0.0,6.0,6.0,6.0,6.0,6.0,6.0,0.0,0.0,405.0,0.0,0.0,3524.0,2.0,2.0,2.0,2.0,2.0,2.0,0.004938,17.402469,0.004938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3524.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043075,0.185323,169.0,169.0,169.0,169.0,169.0,169.0,0.047957,10.84633379840079,0.02678107110716245,0.01485035016985626,6.0,0.01481481481481482,84.0,0.2074074074074074,15.0,0.03703703703703703,17.40246913580247,0.042969059594574,84.0,0.2074074074074074,11.0,0.02716049382716049,0.0,0.0,13.0,14.0,18.0,19.0,20.0,16.666667,0.153623,1.998696,72.553996
3-fullins-4-7.xml.watchless.minion.gz,405.0,0.0,405.0,0.0,0.0,7.0,7.0,7.0,7.0,7.0,7.0,0.0,0.0,405.0,0.0,0.0,3524.0,2.0,2.0,2.0,2.0,2.0,2.0,0.004938,17.402469,0.004938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3524.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043075,0.185323,154.0,154.0,154.0,154.0,154.0,154.0,0.0437,10.84633379840079,0.02678107110716245,0.01485035016985626,6.0,0.01481481481481482,84.0,0.2074074074074074,15.0,0.03703703703703703,17.40246913580247,0.042969059594574,84.0,0.2074074074074074,11.0,0.02716049382716049,0.0,0.0,12.0,13.0,13.0,16.0,19.0,14.285714,0.15748,0.214967,0.248962
3-fullins-5-5.xml.watchless.minion.gz,2030.0,0.0,2030.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0,2030.0,0.0,0.0,33751.0,2.0,2.0,2.0,2.0,2.0,2.0,0.000985,33.252217,0.000985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33751.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016388,0.10708,184.0,184.0,184.0,184.0,184.0,184.0,0.005452,28.09627067994092,0.01384052742854232,0.004678395465980914,8.0,0.003940886699507389,409.0,0.2014778325123153,29.0,0.01428571428571429,33.25221674876848,0.01638040233929481,409.0,0.2014778325123153,21.0,0.0103448275862069,0.0,0.0,16.0,17.0,21.0,23.0,23.0,20.0,0.148324,0.704892,0.504924
3-fullins-5-6.xml.watchless.minion.gz,2030.0,0.0,2030.0,0.0,0.0,6.0,6.0,6.0,6.0,6.0,6.0,0.0,0.0,2030.0,0.0,0.0,33751.0,2.0,2.0,2.0,2.0,2.0,2.0,0.000985,33.252217,0.000985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33751.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016388,0.10708,169.0,169.0,169.0,169.0,169.0,169.0,0.005007,28.09627067994092,0.01384052742854232,0.004678395465980914,8.0,0.003940886699507389,409.0,0.2014778325123153,29.0,0.01428571428571429,33.25221674876848,0.01638040233929481,409.0,0.2014778325123153,21.0,0.0103448275862069,0.0,0.0,13.0,14.0,18.0,19.0,20.0,16.666667,0.153623,10.280437,133.93799
3-fullins-5-7.xml.watchless.minion.gz,2030.0,0.0,2030.0,0.0,0.0,7.0,7.0,7.0,7.0,7.0,7.0,0.0,0.0,2030.0,0.0,0.0,33751.0,2.0,2.0,2.0,2.0,2.0,2.0,0.000985,33.252217,0.000985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33751.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016388,0.10708,154.0,154.0,154.0,154.0,154.0,154.0,0.004563,28.09627067994092,0.01384052742854232,0.004678395465980914,8.0,0.003940886699507389,409.0,0.2014778325123153,29.0,0.01428571428571429,33.25221674876848,0.01638040233929481,409.0,0.2014778325123153,21.0,0.0103448275862069,0.0,0.0,12.0,13.0,13.0,16.0,19.0,14.285714,0.15748,NaN,NaN
3-fullins-5-8.xml.watchless.minion.gz,2030.0,0.0,2030.0,0.0,0.0,8.0,8.0,8.0,8.0,8.0,8.0,0.0,0.0,2030.0,0.0,0.0,33751.0,2.0,2.0,2.0,2.0,2.0,2.0,0.000985,33.252217,0.000985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33751.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016388,0.10708,136.0,136.0,136.0,136.0,136.0,136.0,0.00403,28.09627067994092,0.01384052742854232,0.004678395465980914,8.0,0.003940886699507389,409.0,0.2014778325123153,29.0,0.01428571428571429,33.25221674876848,0.01638040233929481,409.0,0.2014778325123153,21.0,0.0103448275862069,0.0,0.0,6.0,9.0,13.0,20.0,20.0,12.5,0.401995,1.181819,1.377792
3-insertions-3-3.xml.watchless.minion.gz,56.0,0.0,56.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,0.0,56.0,0.0,0.0,110.0,2.0,2.0,2.0,2.0,2.0,2.0,0.035714,3.928571,0.035714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.071429,0.453656,324.0,324.0,324.0,324.0,324.0,324.0,2.945455,1.032630878200069,0.01843983711071551,0.0,3.0,0.05357142857142857,11.0,0.1964285714285714,4.0,0.07142857142857142,3.928571428571428,0.07015306122448979,11.0,0.1964285714285714,3.0,0.05357142857142857,0.0,0.0,32.0,32.0,33.0,35.0,35.0,33.333333,0.037417,2.258657,51.494195
3-insertions-3-4.xml.watchless.minion.gz,56.0,0.0,56.0,0.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,56.0,0.0,0.0,110.0,2.0,2.0,2.0,2.0,2.0,2.0,0.035714,3.928571,0.035714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.071429,0.453656,263.0,263.0,263.0,263.0,263.0,263.0,2.390909,1.032630878200069,0.01843983711071551,0.0,3.0,0.05357142857142857,11.0,0.1964285714285714,4.0,0.07142857142857142,3.928571428571428,0.07015306122448979,11.0,0.1964285714285714,3.0,0.05357142857142857,0.0,0.0,20.0,26.0,27.0,27.0,27.0,25.0,0.116619,0.166975,0.182972
3-insertions-4-3.xml.watchless.minion.gz,281.0,0.0,281.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,0.0,281.0,0.0,0.0,1046.0,2.0,2.0,2.0,2.0,2.0,2.0,0.007117,7.44484,0.007117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1046.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026589,0.334833,324.0,324.0,324.0,324.0,324.0,324.0,0.309751,3.660598621773233,0.0130270413586236,0.0,4.0,0.01423487544483986,56.0,0.199288256227758,8.0,0.02846975088967971,7.444839857651245,0.02649409202011119,56.0,0.199288256227758,5.0,0.01779359430604982,0.0,0.0,32.0,32.0,33.0,35.0,35.0,33.333333,0.037417,10.509402,1269.067996
3-insertions-4-4.xml.watchless.minion.gz,281.0,0.0,281.0,0.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,281.0,0.0,0.0,1046.0,2.0,2.0,2.0,2.0,2.0,2.0,0.007117,7.44484,0.007117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1046.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026589,0.334833,263.0,263.0,263.0,263.0,263.0,263.0,0.251434,3.660598621773233,0.0130270413586236,0.0,4.0,0.01423487544483986,56.0,0.199288256227758,8.0,0.02846975088967971,7.444839857651245,0.02649409202011119,56.0,0.199288256227758,5.0,0.01779359430604982,0.0,0.0,20.0,26.0,27.0,27.0,27.0,25.0,0.116619,NaN,NaN
3-insertions-4-5.xml.watchless.minion.gz,281.0,0.0,281.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0,281.0,0.0,0.0,1046.0,2.0,2.0,2.0,2.0,2.0,2.0,0.007117,7.44484,0.007117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1046.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026589,0.334833,184.0,184.0,184.0,184.0,184.0,184.0,0.175908,3.660598621773233,0.0130270413586236,0.0,4.0,0.01423487544483986,56.0,0.199288256227758,8.0,0.02846975088967971,7.444839857651245,0.02649409202011119,56.0,0.199288256227758,5.0,0.01779359430604982,0.0,0.0,16.0,17.0,21.0,23.0,23.0,20.0,0.148324,0.178972,0.203968
3-insertions-5-3.xml.watchless.minion.gz,1406.0,0.0,1406.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,0.0,1406.0,0.0,0.0,9695.0,2.0,2.0,2.0,2.0,2.0,2.0,0.001422,13.790896,0.001422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9695.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009816,0.221368,324.0,324.0,324.0,324.0,324.0,324.0,0.033419,10.14827916625074,0.007217837244844053,0.0,5.0,0.003556187766714083,281.0,0.1998577524893314,16.0,0.01137980085348506,13.79089615931721,0.009808603242757619,281.0,0.1998577524893314,9.0,0.006401137980085348,0.0,0.0,32.0,32.0,33.0,35.0,35.0,33.333333,0.037417,37.193345,1896.466994
3-insertions-5-4.xml.watchless.minion.gz,1406.0,0.0,1406.0,0.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,1406.0,0.0,0.0,9695.0,2.0,2.0,2.0,2.0,2.0,2.0,0.001422,13.790896,0.001422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9695.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009816,0.221368,263.0,263.0,263.0,263.0,263.0,263.0,0.027127,10.14827916625074,0.007217837244844053,0.0,5.0,0.003556187766714083,281.0,0.1998577524893314,16.0,0.01137980085348506,13.79089615931721,0.009808603242757619,281.0,0.1998577524893314,9.0,0.006401137980085348,0.0,0.0,20.0,26.0,27.0,27.0,27.0,25.0,0.116619,NaN,NaN
3-insertions-5-5.xml.watchless.minion.gz,1406.0,0.0,1406.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0,1406.0,0.0,0.0,9695.0,2.0,2.0,2.0,2.0,2.0,2.0,0.001422,13.790896,0.001422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9695.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009816,0.221368,184.0,184.0,184.0,184.0,184.0,184.0,0.018979,10.14827916625074,0.007217837244844053,0.0,5.0,0.003556187766714083,281.0,0.1998577524893314,16.0,0.01137980085348506,13.79089615931721,0.009808603242757619,281.0,0.1998577524893314,9.0,0.006401137980085348,0.0,0.0,16.0,17.0,21.0,23.0,23.0,20.0,0.148324,NaN,NaN
3-insertions-5-6.xml.watchless.minion.gz,1406.0,0.0,1406.0,0.0,0.0,6.0,6.0,6.0,6.0,6.0,6.0,0.0,0.0,1406.0,0.0,0.0,9695.0,2.0,2.0,2.0,2.0,2.0,2.0,0.001422,13.790896,0.001422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9695.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009816,0.221368,169.0,169.0,169.0,169.0,169.0,169.0,0.017432,10.14827916625074,0.007217837244844053,0.0,5.0,0.003556187766714083,281.0,0.1998577524893314,16.0,0.01137980085348506,13.79089615931721,0.009808603242757619,281.0,0.1998577524893314,9.0,0.006401137980085348,0.0,0.0,13.0,14.0,18.0,19.0,20.0,16.666667,0.153623,0.455929,0.521921
4-fullins-3-6.xml.watchless.minion.gz,114.0,0.0,114.0,0.0,0.0,6.0,6.0,6.0,6.0,6.0,6.0,0.0,0.0,114.0,0.0,0.0,541.0,2.0,2.0,2.0,2.0,2.0,2.0,0.017544,9.491228,0.017544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,541.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.083993,0.289676,169.0,169.0,169.0,169.0,169.0,169.0,0.312384,4.956380990897629,0.04347702623594411,0.04468507592077386,4.0,0.03508771929824561,23.0,0.2017543859649123,7.0,0.06140350877192982,9.491228070175438,0.0832563865804863,23.0,0.2017543859649123,7.0,0.06140350877192982,0.0,0.0,13.0,14.0,18.0,19.0,20.0,16.666667,0.153623,0.091986,0.79288
4-fullins-3-7.xml.watchless.minion.gz,114.0,0.0,114.0,0.0,0.0,7.0,7.0,7.0,7.0,7.0,7.0,0.0,0.0,114.0,0.0,0.0,541.0,2.0,2.0,2.0,2.0,2.0,2.0,0.017544,9.491228,0.017544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,541.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.083993,0.289676,154.0,154.0,154.0,154.0,154.0,154.0,0.284658,4.956380990897629,0.04347702623594411,0.04468507592077386,4.0,0.03508771929824561,23.0,0.2017543859649123,7.0,0.06140350877192982,9.491228070175438,0.0832563865804863,23.0,0.2017543859649123,7.0,0.06140350877192982,0.0,0.0,12.0,13.0,13.0,16.0,19.0,14.285714,0.15748,0.169974,0.194971
4-fullins-4-6.xml.watchless.minion.gz,690.0,0.0,690.0,0.0,0.0,6.0,6.0,6.0,6.0,6.0,6.0,0.0,0.0,690.0,0.0,0.0,6650.0,2.0,2.0,2.0,2.0,2.0,2.0,0.002899,19.275362,0.002899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6650.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027976,0.170563,169.0,169.0,169.0,169.0,169.0,169.0,0.025414,13.49319104507418,0.01955534934068721,0.01106831144200199,6.0,0.008695652173913044,119.0,0.172463768115942,15.0,0.02173913043478261,19.27536231884058,0.02793530770846461,119.0,0.172463768115942,13.0,0.01884057971014493,0.0,0.0,13.0,14.0,18.0,19.0,20.0,16.666667,0.153623,0.461929,1.036844
