Instances,feature_ nvarsOrig,feature_ nclausesOrig,feature_ nvars,feature_ nclauses,feature_ reducedVars,feature_ reducedClauses,feature_ Prefeaturetime,feature_ varsclausesratio,feature_ POSNEGRATIOCLAUSEmean,feature_ POSNEGRATIOCLAUSEcoeffvariation,feature_ POSNEGRATIOCLAUSEmin,feature_ POSNEGRATIOCLAUSEmax,feature_ POSNEGRATIOCLAUSEentropy,feature_ VCGCLAUSEmean,feature_ VCGCLAUSEcoeffvariation,feature_ VCGCLAUSEmin,feature_ VCGCLAUSEmax,feature_ VCGCLAUSEentropy,feature_ UNARY,feature_ BINARY+,feature_ TRINARY+,feature_ Basicfeaturetime,feature_ VCGVARmean,feature_ VCGVARcoeffvariation,feature_ VCGVARmin,feature_ VCGVARmax,feature_ VCGVARentropy,feature_ POSNEGRATIOVARmean,feature_ POSNEGRATIOVARstdev,feature_ POSNEGRATIOVARmin,feature_ POSNEGRATIOVARmax,feature_ POSNEGRATIOVARentropy,feature_ HORNYVARmean,feature_ HORNYVARcoeffvariation,feature_ HORNYVARmin,feature_ HORNYVARmax,feature_ HORNYVARentropy,feature_ hornclausesfraction,feature_ VGmean,feature_ VGcoeffvariation,feature_ VGmin,feature_ VGmax,feature_ KLBfeaturetime,feature_ CGmean,feature_ CGcoeffvariation,feature_ CGmin,feature_ CGmax,feature_ CGentropy,feature_ clustercoeffmean,feature_ clustercoeffcoeffvariation,feature_ clustercoeffmin,feature_ clustercoeffmax,feature_ clustercoeffentropy,feature_ CGfeaturetime,algo_abcdSAT,algo_minisat_BCD,algo_or-tools,algo_GlueMiniSat_2.2.10,algo_CCAglucose2015,algo_multi-sat-g2_0,algo_multi-sat-g2_2,algo_ratselfax_cnf_215_final,algo_BreakIDGlucose2,algo_Lingeling_sr15bal,algo_Lingeling_sr15baq,algo_GlueMiniSat_2.2.10-5,algo_glucose-default,algo_glueminisat-Actmini,algo_riss_505_2,algo_riss_505_1,algo_Glucose_nbSatRsltn,algo_Nigma-1.2.86,algo_Nigma-1.2.87,algo_Glucose_nbSat,algo_COMiniSatPS_Main_Sequence,algo_COMiniSatPS_Subdwarf,algo_satUZK-seq,algo_ADS-cryptominisat,algo_ADS-cryptominisat-autotune,algo_ADS-dccaSatToRiss,algo_ADS-glucose-adapt,algo_ADS-glucose-community-switching
48bits_11.dimacs.cnf,687.0,18258.0,687.0,18258.0,0.0,0.0,0.02,0.037627341,0.331463493,0.686297371,0.0,1.0,2.582709644,0.010343176,0.299137393,0.002911208,0.033478894,2.102749643,0.0,0.006024756,0.047650345,0.0,0.010343176,1.246321116,0.000547705,0.059206923,5.154577044,0.08870188,0.106280729,0.0,0.793103448,3.055291506,0.000795886,0.610226239,0.000164312,0.002738526,3.300164795,0.106254792,0.001859646,0.412125152,0.000328623,0.004107788,0.02,-1.0,0.0,-1.0,0.0,-512.0,-1.0,0.0,-1.0,0.0,0.0,20.08,1077.53,557.679,1730.25,1303.54,721.823,1544.13,336.012,NaN,68.1905,2113.81,1088.8,1293.24,67.0355,523.167,163.015,38.1993,436.239,402.087,404.382,1965.95,1434.07,89.8129,3226.73,898.058,559.134,1303.44,44.9041,360.444
48bits_12.dimacs.cnf,685.0,18047.0,685.0,18047.0,0.0,0.0,0.04,0.037956447,0.335121417,0.68340734,0.0,1.0,2.586072733,0.010341934,0.298923382,0.002919708,0.033576642,2.100389913,0.0,0.005873552,0.048706156,0.0,0.010341934,1.244060077,0.000554109,0.059899152,5.222930571,0.085657365,0.104197359,0.0,0.785714286,3.033848935,0.00082631,0.639796216,0.000166233,0.002936776,3.338533386,0.109436471,0.001864232,0.417898127,0.000332465,0.004155815,0.0,-1.0,0.0,-1.0,0.0,-512.0,-1.0,0.0,-1.0,0.0,0.0,20.08,2600.7,1130.07,2396.2,791.614,3177.88,1820.18,2195.3,NaN,1623.36,3583.08,1062.64,713.492,1480.76,1507.94,3216.56,1655.44,1513.6,NaN,NaN,1470.25,894.654,1472.35,2499.72,289.935,1883.46,1503.44,475.491,1975.29
48bits_13.dimacs.cnf,688.0,18146.0,688.0,18146.0,0.0,0.0,0.02,0.037914692,0.332879065,0.687362014,0.0,1.0,2.585137053,0.010306343,0.298988054,0.002906977,0.033430233,2.101355388,0.0,0.006227268,0.048826188,0.0,0.010306343,1.246834903,0.000551086,0.059572358,5.193860379,0.086634609,0.104491393,0.0,0.785714286,3.035526467,0.000814453,0.622523874,0.000165326,0.002755428,3.328873145,0.107847459,0.001859273,0.416323218,0.000330651,0.004133142,0.02,-1.0,0.0,-1.0,0.0,-512.0,-1.0,0.0,-1.0,0.0,0.0,20.1,570.263,488.917,1709.26,606.502,1541.46,328.897,2007.03,NaN,727.679,2636.18,305.658,618.616,733.891,1884.84,971.712,260.004,672.078,926.659,894.601,919.185,855.432,284.029,444.995,554.993,1735.61,1552.65,1608.11,51.658
48bits_14.dimacs.cnf,688.0,18150.0,688.0,18150.0,0.0,0.0,0.04,0.037906336,0.333124344,0.687811349,0.0,1.0,2.585330297,0.010309036,0.298770331,0.002906977,0.033430233,2.101029053,0.0,0.006225895,0.048319559,0.0,0.010309036,1.245922543,0.000550964,0.059559229,5.186722951,0.085637339,0.10280927,0.0,0.785714286,3.022195836,0.0008206,0.620797353,0.000165289,0.002754821,3.333585662,0.108870523,0.001861106,0.415118754,0.000330579,0.004132231,0.0,-1.0,0.0,-1.0,0.0,-512.0,-1.0,0.0,-1.0,0.0,0.0,20.06,2539.78,292.192,876.462,1083.45,2683.0,1220.34,1087.97,NaN,984.343,1324.68,1689.98,999.366,961.076,1344.15,1710.89,1888.02,1238.61,335.115,334.328,559.683,222.945,701.987,1196.78,409.229,1779.57,2125.08,1343.05,1202.8
50bit.dimacs.cnf,1652.0,33258.0,1212.0,33258.0,0.363036304,0.0,0.06,0.03644236,0.340111385,0.665505977,0.0,1.0,2.596431127,0.005869627,0.28962086,0.001650165,0.02640264,2.0867882,0.0,0.005833183,0.045162066,0.0,0.005869627,1.043461226,0.000270612,0.029707138,5.275058921,0.082705494,0.100903041,0.0,0.785714286,2.986444923,0.000455733,0.570555406,3.0068e-05,0.001503398,3.310147696,0.103223285,0.001132609,0.418194831,0.000120272,0.003307475,0.02,-1.0,0.0,-1.0,0.0,-512.0,-1.0,0.0,-1.0,0.0,0.0,20.02,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0407479,0.0406061,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
50bits_10.dimacs.cnf,842.0,19430.0,842.0,19430.0,0.0,0.0,0.02,0.043335049,0.344030018,0.671043921,0.0,1.0,2.566258469,0.008110361,0.308810212,0.002375297,0.028503563,2.105484183,0.0,0.007720021,0.057025219,0.0,0.008110361,1.235112276,0.000514668,0.055635615,5.128374046,0.084974611,0.104345784,0.0,0.785714286,3.00434261,0.000726036,0.586510974,0.0001544,0.00257334,3.264262172,0.120586722,0.001725299,0.427609575,0.000308801,0.004168811,0.02,-1.0,0.0,-1.0,0.0,-512.0,-1.0,0.0,-1.0,0.0,0.0,20.08,3070.28,491.987,1860.69,2418.57,976.216,NaN,1001.1,NaN,1695.28,2933.36,3286.61,2584.41,1812.64,3109.27,NaN,679.967,2660.69,1339.2,1350.82,2457.54,2925.81,2342.59,NaN,NaN,2785.96,1704.5,759.128,318.041
50bits_11.dimacs.cnf,836.0,19244.0,836.0,19244.0,0.0,0.0,0.02,0.043442112,0.344268688,0.671808914,0.0,1.0,2.566424105,0.008164416,0.309448049,0.002392344,0.028708134,2.106908431,0.0,0.007742673,0.05736853,0.02,0.008164416,1.243631026,0.000519642,0.056173353,5.130096514,0.090291777,0.110660381,0.0,0.793103448,3.070262564,0.000731602,0.595535203,0.000155893,0.002546248,3.278993027,0.121024735,0.001727376,0.428362277,0.000311785,0.004261068,0.0,-1.0,0.0,-1.0,0.0,-512.0,-1.0,0.0,-1.0,0.0,0.0,20.02,1360.04,1205.83,1280.24,2671.91,3596.56,2032.79,2370.42,NaN,2814.0,2255.61,3313.34,2540.5,2874.43,1457.93,2615.67,1102.36,2716.56,2773.04,2943.28,2986.77,1466.57,1938.97,NaN,338.271,NaN,NaN,1902.6,1339.84
50bits_13.dimacs.cnf,837.0,19228.0,837.0,19228.0,0.0,0.0,0.02,0.043530268,0.344681671,0.668606986,0.0,1.0,2.562716422,0.008125658,0.308772732,0.002389486,0.028673835,2.101919039,0.0,0.007697108,0.057676305,0.0,0.008125658,1.233235952,0.00041606,0.056220096,5.138215477,0.083442148,0.098994321,0.0,0.785714286,3.004641432,0.000751779,0.598578093,0.000156022,0.002652382,3.289835294,0.123413772,0.001739672,0.42468557,0.000312045,0.004212607,0.02,-1.0,0.0,-1.0,0.0,-512.0,-1.0,0.0,-1.0,0.0,0.0,20.12,1865.29,NaN,536.399,1076.9,1676.59,123.181,NaN,NaN,1896.49,672.766,NaN,1173.71,1904.64,NaN,NaN,1346.78,1377.82,776.385,762.255,NaN,3432.2,1982.91,NaN,NaN,NaN,3451.52,432.791,1405.39
50bits_14.dimacs.cnf,834.0,19141.0,834.0,19141.0,0.0,0.0,0.02,0.043571391,0.343568093,0.67331516,0.0,1.0,2.563425977,0.008156246,0.309588138,0.002398082,0.028776978,2.104111149,0.0,0.007732093,0.057781725,0.0,0.008156246,1.236105145,0.000522439,0.056475628,5.131572941,0.088236393,0.106031782,0.0,0.833333333,3.051098364,0.00073154,0.599249334,0.000104488,0.002612194,3.273515488,0.120631106,0.00174259,0.423227488,0.000313463,0.004283998,0.02,-1.0,0.0,-1.0,0.0,-512.0,-1.0,0.0,-1.0,0.0,0.0,20.04,2743.18,1304.42,1209.73,2219.2,2844.42,1190.52,2080.97,NaN,1576.47,NaN,665.875,2108.05,1646.86,573.986,NaN,1201.86,NaN,NaN,NaN,221.298,1557.64,2458.97,NaN,1982.68,NaN,2857.48,NaN,1977.44
52bits_12.dimacs.cnf,905.0,19257.0,904.0,19244.0,0.001106195,0.000675535,0.02,0.046975681,0.352948754,0.658334415,0.0,1.0,2.547370219,0.007316555,0.310781436,0.002212389,0.027654867,2.088784914,0.0,0.007846602,0.062045313,0.0,0.007316555,1.122744241,0.000519642,0.052899605,5.10000094,0.089837551,0.10965877,0.0,0.785714286,3.058345009,0.000723361,0.564233768,0.000155893,0.002390355,3.246663061,0.129390979,0.001745631,0.426967057,0.000311785,0.004468925,0.02,-1.0,0.0,-1.0,0.0,-512.0,-1.0,0.0,-1.0,0.0,0.0,20.06,NaN,251.157,2847.69,373.498,NaN,311.737,1714.33,NaN,NaN,NaN,1881.73,398.443,NaN,NaN,1277.06,750.179,NaN,NaN,NaN,566.278,NaN,3394.25,NaN,NaN,788.504,NaN,2055.48,NaN
54bits_13.dimacs.cnf,1008.0,21377.0,1008.0,21377.0,0.0,0.0,0.02,0.047153483,0.354547388,0.654795024,0.0,1.0,2.546657469,0.006547888,0.309652303,0.001984127,0.025793651,2.08472142,0.0,0.008373486,0.062777752,0.02,0.006547888,1.063744371,0.000421013,0.047621275,5.143322045,0.08458625,0.101802858,0.0,0.8,3.026269762,0.000635186,0.5437276,9.3558e-05,0.002151845,3.208326828,0.127286336,0.001583719,0.424640757,0.000187117,0.004069795,0.0,-1.0,0.0,-1.0,0.0,-512.0,-1.0,0.0,-1.0,0.0,0.0,20.02,NaN,NaN,NaN,NaN,NaN,2612.74,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3348.88,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,543.567,NaN,NaN,NaN
56bits_12.dimacs.cnf,1063.0,20928.0,1063.0,20928.0,0.0,0.0,0.04,0.050793196,0.362493513,0.64439552,0.0,1.0,2.519049005,0.006018754,0.308102286,0.001881468,0.025399812,2.0540044,0.0,0.009030963,0.066418196,0.0,0.006018754,0.910222622,0.000430046,0.04720948,5.095063485,0.083611267,0.099298296,0.0,0.785714286,3.005621683,0.000645496,0.518506983,9.5566e-05,0.001959098,3.190449682,0.13713685,0.001611132,0.426306099,0.000191131,0.00415711,0.0,-1.0,0.0,-1.0,0.0,-512.0,-1.0,0.0,-1.0,0.0,0.0,20.02,NaN,NaN,NaN,NaN,NaN,NaN,2509.96,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1382.19,1762.27,NaN,NaN,NaN,NaN,3280.74,NaN,NaN,NaN,2957.68,NaN,NaN
58bits_10.dimacs.cnf,1103.0,24009.0,1103.0,24009.0,0.0,0.0,0.04,0.045941105,0.35765069,0.647303566,0.0,1.0,2.55449833,0.006017991,0.304963787,0.001813237,0.025385313,2.080382516,0.0,0.008371861,0.05885293,0.0,0.006017991,0.969019803,0.000374859,0.041151235,5.155933102,0.080902851,0.10064599,0.0,0.857142857,2.954155584,0.000585758,0.530209854,0.000124953,0.001832646,3.20682952,0.125911117,0.001482143,0.40821508,0.000166604,0.003831896,0.0,-1.0,0.0,-1.0,0.0,-512.0,-1.0,0.0,-1.0,0.0,0.0,20.06,NaN,NaN,NaN,NaN,2471.34,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2498.84,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
58bits_11.dimacs.cnf,1111.0,24120.0,1110.0,24115.0,0.000900901,0.00020734,0.04,0.046029442,0.357500852,0.648138894,0.0,1.0,2.552362851,0.005971761,0.305487277,0.001801802,0.025225225,2.079991251,0.0,0.008335061,0.059465063,0.0,0.005971761,0.970275348,0.000373212,0.04097035,5.155928048,0.083446091,0.103146454,0.0,0.857142857,2.987258042,0.000587799,0.541052412,0.000124404,0.001824591,3.240845346,0.126933444,0.001474317,0.408032997,0.000165872,0.003815053,0.0,-1.0,0.0,-1.0,0.0,-512.0,-1.0,0.0,-1.0,0.0,0.0,20.06,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
58bits_13.dimacs.cnf,1097.0,23771.0,1096.0,23761.0,0.000912409,0.000420858,0.04,0.046126005,0.357299592,0.648386502,0.0,1.0,2.553106244,0.006047142,0.304944159,0.001824818,0.025547445,2.078367866,0.0,0.007996296,0.059551366,0.0,0.006047142,0.979461832,0.000378772,0.041580742,5.174746734,0.081630038,0.100199909,0.0,0.785714286,2.971583962,0.00059523,0.537306037,8.4172e-05,0.00189386,3.232348484,0.127099028,0.001486211,0.412615728,0.000168343,0.003829805,0.0,-1.0,0.0,-1.0,0.0,-512.0,-1.0,0.0,-1.0,0.0,0.0,20.1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
62bits_10.dimacs.cnf,1160.0,28773.0,1160.0,28773.0,0.0,0.0,0.06,0.040315574,0.346105092,0.659624374,0.0,1.0,2.580162413,0.005958801,0.297467751,0.001724138,0.025862069,2.090992882,0.0,0.006950961,0.051159073,0.0,0.005958801,1.035850726,0.000312793,0.034337747,5.241119703,0.082656387,0.10175452,0.0,0.785714286,2.972545952,0.000503795,0.552348821,3.4755e-05,0.001494457,3.270040619,0.111771452,0.001270708,0.409606453,0.000139019,0.003649255,0.02,-1.0,0.0,-1.0,0.0,-512.0,-1.0,0.0,-1.0,0.0,0.0,20.04,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
62bits_11.dimacs.cnf,1162.0,28910.0,1161.0,28910.0,0.000861326,0.0,0.06,0.040159114,0.346828135,0.658098586,0.0,1.0,2.581965157,0.005959956,0.297183424,0.001722653,0.025839793,2.09120844,0.0,0.006710481,0.050294016,0.0,0.005959956,1.028578409,0.000311311,0.034175026,5.210430067,0.08186068,0.101928344,0.0,0.785714286,2.958152868,0.000501512,0.549243622,3.459e-05,0.001487375,3.262742074,0.110895884,0.001274799,0.406198287,0.00013836,0.003631961,0.02,-1.0,0.0,-1.0,0.0,-512.0,-1.0,0.0,-1.0,0.0,0.0,20.04,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
62bits_14.dimacs.cnf,1164.0,28980.0,1163.0,28980.0,0.000859845,0.0,0.06,0.040131125,0.346612711,0.655560344,0.0,1.0,2.577668551,0.005947916,0.297015301,0.00171969,0.025795357,2.089978781,0.0,0.006763285,0.050448585,0.0,0.005947916,1.026929325,0.000310559,0.034092478,5.214261038,0.081970123,0.101101915,0.0,0.785714286,2.967415015,0.000498461,0.554468666,3.4507e-05,0.001656315,3.262996764,0.110869565,0.00127072,0.406825885,0.000138026,0.003623188,0.02,-1.0,0.0,-1.0,0.0,-512.0,-1.0,0.0,-1.0,0.0,0.0,20.02,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
64bits_11.dimacs.cnf,1150.0,29431.0,1150.0,29431.0,0.0,0.0,0.06,0.039074445,0.347094223,0.65671222,0.0,1.0,2.587327511,0.006044499,0.293188879,0.00173913,0.026956522,2.085095016,0.0,0.006149978,0.048010601,0.0,0.006044499,0.997892962,0.000237844,0.033570045,5.236634227,0.082277397,0.102558149,0.0,0.857142857,2.969397048,0.000498173,0.563513518,3.3978e-05,0.001630933,3.273787054,0.107471713,0.001285896,0.406104026,0.000203867,0.0036696,0.02,-1.0,0.0,-1.0,0.0,-512.0,-1.0,0.0,-1.0,0.0,0.0,20.08,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
64bits_13.dimacs.cnf,1152.0,29555.0,1152.0,29555.0,0.0,0.0,0.06,0.038978176,0.348486865,0.652847367,0.0,1.0,2.588138066,0.006044903,0.292439984,0.001736111,0.026909722,2.084534097,0.0,0.006056505,0.046827948,0.0,0.006044903,0.991393168,0.000304517,0.0334292,5.215067898,0.079839416,0.100163547,0.0,0.793103448,2.910656761,0.000497043,0.569223272,3.3835e-05,0.001725596,3.278928813,0.107257655,0.001285445,0.406874871,0.000203011,0.003654204,0.02,-1.0,0.0,-1.0,0.0,-512.0,-1.0,0.0,-1.0,0.0,0.0,20.08,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
66bit.dimacs.cnf,1652.0,33258.0,1212.0,33258.0,0.363036304,0.0,0.06,0.03644236,0.340111385,0.665505977,0.0,1.0,2.596431127,0.005869627,0.28962086,0.001650165,0.02640264,2.0867882,0.0,0.005833183,0.045162066,0.0,0.005869627,1.043461226,0.000270612,0.029707138,5.275058921,0.082705494,0.100903041,0.0,0.785714286,2.986444923,0.000455733,0.570555406,3.0068e-05,0.001503398,3.310147696,0.103223285,0.001132609,0.418194831,0.000120272,0.003307475,0.04,-1.0,0.0,-1.0,0.0,-512.0,-1.0,0.0,-1.0,0.0,0.0,20.06,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.041781,0.0405019,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
6s11-opt.cnf,33279.0,97312.0,11093.0,54947.0,2.0,0.771015706,0.3,0.201885453,0.482206538,0.772377438,0.0,1.0,1.606861871,0.000297572,0.568599385,0.000180294,0.0044172,1.406417961,0.0,0.247365643,0.720021111,0.02,0.000297572,1.592540369,5.4598e-05,0.03785466,3.032203839,0.154674847,0.1349894,0.0,1.0,3.082880226,0.000121312,1.845319722,1.8199e-05,0.019273118,2.489118995,0.512657652,0.000329078,1.335360341,5.4598e-05,0.028481992,0.14,-1.0,0.0,-1.0,0.0,-512.0,-1.0,0.0,-1.0,0.0,0.0,20.02,768.076,1157.11,1606.58,415.253,901.984,2702.51,1262.77,NaN,354.2,393.153,99.1998,407.055,358.371,415.362,360.825,409.61,1024.97,1430.97,1330.17,1054.75,455.3,312.966,NaN,734.177,398.522,1027.13,400.285,483.893
6s13-opt.cnf,52436.0,153557.0,17338.0,84146.0,2.024339601,0.824887695,0.52,0.206046633,0.469307001,0.779398658,0.0,1.0,1.64858967,0.000190479,0.571149353,0.000115354,0.002826162,1.446493895,0.0,0.275841989,0.718703206,0.0,0.000190479,2.158560622,3.5652e-05,0.045777577,3.03154752,0.163894636,0.136233933,0.0,1.0,3.073944234,7.8011e-05,2.089200419,1.1884e-05,0.017291375,2.4515944,0.52054762,0.000214055,1.519973464,3.5652e-05,0.029543888,0.36,-1.0,0.0,-1.0,0.0,-512.0,-1.0,0.0,-1.0,0.0,0.0,20.02,340.156,430.633,2580.63,418.743,908.839,3038.49,1424.72,NaN,346.302,511.379,195.387,429.326,379.993,433.488,686.897,549.561,1277.94,1320.44,1365.36,1204.55,470.089,378.3,NaN,638.555,451.511,907.573,388.836,514.499
6s130-opt.cnf,49370.0,144361.0,16430.0,80179.0,2.004869142,0.800483917,0.48,0.204916499,0.475868097,0.770672568,0.0,1.0,1.648872862,0.000202614,0.58611985,0.000121729,0.002982349,1.447874948,0.0,0.262974095,0.715499071,0.02,0.000202614,1.738229665,3.7416e-05,0.032377555,3.039032803,0.168308898,0.139128854,0.0,1.0,3.096454022,8.3322e-05,1.620787637,1.2472e-05,0.010289477,2.457364162,0.523802991,0.000227898,1.300180451,3.7416e-05,0.017760261,0.3,-1.0,0.0,-1.0,0.0,-512.0,-1.0,0.0,-1.0,0.0,0.0,20.08,812.99,815.882,1985.16,367.329,910.994,1749.49,1249.82,NaN,338.012,738.728,163.894,394.56,384.581,362.045,447.115,517.77,1085.59,1384.56,1558.31,1143.18,376.139,273.59,NaN,566.179,400.184,670.406,340.671,415.303
6s131-opt.cnf,49325.0,144226.0,16390.0,80071.0,2.009456986,0.801226412,0.56,0.204693335,0.474977189,0.771525861,0.0,1.0,1.647742908,0.00020314,0.586370173,0.000122026,0.002989628,1.446299441,0.0,0.261792659,0.715477514,0.02,0.00020314,1.73773516,3.7467e-05,0.032396248,3.038554659,0.167225262,0.138571599,0.0,1.0,3.088305278,8.3164e-05,1.622961681,1.2489e-05,0.010340823,2.453259943,0.521562114,0.000228441,1.298865193,3.7467e-05,0.017721772,0.36,-1.0,0.0,-1.0,0.0,-512.0,-1.0,0.0,-1.0,0.0,0.0,20.04,699.686,837.243,1592.17,426.786,849.518,2372.19,1110.11,NaN,345.217,657.447,151.479,424.363,352.297,353.122,422.798,431.473,1106.95,1151.43,1262.97,1100.03,394.688,287.844,NaN,521.53,437.142,689.089,313.988,427.341
6s133.cnf,48258.0,140968.0,16163.0,77097.0,1.985708099,0.828449875,0.5,0.209644993,0.452138856,0.799194997,0.0,1.0,1.669807811,0.000206629,0.614195104,0.000123739,0.003093485,1.48284511,0.0,0.296340973,0.717122586,0.0,0.000206629,1.929221401,5.1883e-05,0.038107838,2.991812941,0.179286239,0.140508276,0.0,1.0,3.049646787,8.746e-05,1.871493727,0.0,0.013943474,2.451145907,0.549917636,0.000238518,1.369459409,5.1883e-05,0.02176479,0.32,-1.0,0.0,-1.0,0.0,-512.0,-1.0,0.0,-1.0,0.0,0.0,20.1,3.63184,3.6516,2277.65,298.594,767.154,2235.79,1172.37,NaN,350.501,0.676032,0.631188,283.355,302.397,376.149,0.581326,0.954821,921.876,1178.23,1193.19,925.395,417.141,253.589,NaN,407.537,335.11,749.354,295.317,346.875
6s151.cnf,35883.0,107188.0,13255.0,61432.0,1.707129385,0.744823545,0.26,0.215767027,0.456345555,0.716317354,0.0,1.0,1.269729108,0.000224099,0.367152599,0.000150886,0.004526594,1.021791287,0.0,0.235903112,0.843078526,0.0,0.000224099,1.073450197,0.000113947,0.004671832,2.554612324,0.093727969,0.096432323,0.0,0.90625,2.278790534,0.000101825,0.999309636,1.6278e-05,0.001920823,2.129168598,0.503239354,0.000208638,1.194710413,8.1391e-05,0.005322959,0.22,0.000648481,1.013995903,8.1391e-05,0.008562313,4.360753889,0.172391611,0.694463861,0.007580252,0.712121212,3.605182114,3.56,4.83239,5.0278,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.387718,0.373745,NaN,NaN,NaN,0.437318,0.671017,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
6s16-opt.cnf,30823.0,89899.0,10202.0,50419.0,2.021270339,0.78303814,0.28,0.202344354,0.489406855,0.769184755,0.0,1.0,1.614352131,0.000323871,0.594183347,0.00019604,0.00480298,1.405304265,0.0,0.249112438,0.720660862,0.0,0.000323871,1.654631137,5.9501e-05,0.042206311,3.02374785,0.154648137,0.137099728,0.0,1.0,3.08815383,0.000131144,1.958052743,1.9834e-05,0.021837006,2.487536822,0.511156508,0.000365625,1.352522577,5.9501e-05,0.0316349,0.14,-1.0,0.0,-1.0,0.0,-512.0,-1.0,0.0,-1.0,0.0,0.0,20.02,816.509,1162.19,2074.74,427.783,841.744,2139.19,1170.79,NaN,417.767,305.955,77.3053,356.702,391.104,394.107,330.903,441.281,1087.46,1598.84,1119.24,1098.95,498.933,304.733,NaN,686.075,455.944,1016.52,334.33,492.721
6s16.cnf,31486.0,91888.0,10511.0,51463.0,1.995528494,0.785515807,0.3,0.204243826,0.493097526,0.771213139,0.0,1.0,1.608803535,0.000314776,0.608581604,0.000190277,0.004756921,1.423499441,0.0,0.265472281,0.727998756,0.0,0.000314776,1.630668282,5.8294e-05,0.038105046,2.981473013,0.160312382,0.141084422,0.0,1.0,3.085768427,0.000132772,1.907742221,1.9431e-05,0.021199697,2.450994637,0.536210481,0.000355157,1.354769683,5.8294e-05,0.02854478,0.14,-1.0,0.0,-1.0,0.0,-512.0,-1.0,0.0,-1.0,0.0,0.0,20.04,2.31772,2.33582,2249.76,391.776,940.894,2444.05,1282.33,NaN,346.1,0.410324,0.39873,466.622,398.815,382.908,0.402762,0.614237,951.471,1268.13,1333.29,889.615,538.539,281.06,NaN,589.679,450.446,869.566,392.544,383.475
6s165-nonopt.cnf,3295.0,9586.0,832.0,4127.0,2.960336538,1.322752605,0.02,0.201599225,0.384120818,0.565356793,0.0,1.0,1.252462361,0.004046989,0.55896428,0.002403846,0.058894231,1.089141812,0.0,0.14732251,0.585897747,0.0,0.004046989,0.481382882,0.001696147,0.019626848,2.235970908,0.052555744,0.100704017,0.0,0.866666667,1.330138263,0.00235288,0.746568932,0.000484614,0.015507633,1.716659957,0.621274534,0.002617612,1.124909064,0.001211534,0.017688394,0.0,0.006472238,0.469730684,0.000969227,0.041676763,3.321541297,0.314242584,0.46796576,0.031543052,1.0,3.320450936,0.06,0.040047,0.041314,285.938,2.64224,531.043,2718.84,280.734,NaN,62.4251,0.0274709,0.0275191,2.56424,20.3594,16.5712,0.057448,0.083559,434.218,552.372,604.827,431.801,45.7241,29.3283,NaN,28.4271,17.8726,200.496,20.0318,17.8543
