Instances,feature_ Frac_Neg_Body,feature_ Frac_Pos_Body,feature_ Frac_Unary_Rules,feature_ Frac_Binary_Rules,feature_ Frac_Ternary_Rules,feature_ Frac_Integrity_Rules,feature_ Tight,feature_ Problem_Variables,feature_ Free_Problem_Variables,feature_ Assigned_Problem_Variables,feature_ Constraints,feature_ Constraints/Vars,feature_ Created_Bodies,feature_ Program_Atoms,feature_ SCCS,feature_ Nodes_in_Positive_BADG,feature_ Rules,feature_ Normal_Rules,feature_ Cardinality_Rules,feature_ Choice_Rules,feature_ Weight_Rules,feature_ Frac_Normal_Rules,feature_ Frac_Cardinality_Rules,feature_ Frac_Choice_Rules,feature_ Frac_Weight_Rules,feature_ Equivalences,feature_ AtomAtom_Equivalences,feature_ BodyBody_Equivalences,feature_ Other_Equivalences,feature_ Frac_AtomAtom_Equivalences,feature_ Frac_BodyBody_Equivalences,feature_ Frac_Other_Equivalences,feature_ Binary_Constraints,feature_ Ternary_Constraints,feature_ Other_Constraints,feature_ Frac_Binary_Constraints,feature_ Frac_Ternary_Constraints,feature_ Frac_Other_Constraints,feature_ Choices1,feature_ Conflicts/Choices1,feature_ Avg_Conflict_Levels1,feature_ Avg_LBD_Levels1,feature_ Learnt_from_Conflict1,feature_ Learnt_from_Loop1,feature_ Frac_Learnt_from_Conflict1,feature_ Frac_Learnt_from_Loop1,feature_ Literals_in_Conflict_Nogoods1,feature_ Literals_in_Loop_Nogoods1,feature_ Frac_Literals_in_Conflict_Nogoods1,feature_ Frac_Literals_in_Loop_Nogoods1,feature_ Removed_Nogoods1,feature_ Learnt_Binary1,feature_ Learnt_Ternary1,feature_ Learnt_Others1,feature_ Frac_Removed_Nogood1,feature_ Frac_Learnt_Binary1,feature_ Frac_Learnt_Ternary1,feature_ Frac_Learnt_Others1,feature_ Skipped_Levels_while_Backjumping1,feature_ Avg_Skipped_Levels_while_Backjumping1,feature_ Longest_Backjumping1,feature_ Running_Avg_Conflictlevel1,feature_ Running_Avg_LBD1,feature_ Choices2,feature_ Conflicts/Choices2,feature_ Avg_Conflict_Levels2,feature_ Avg_LBD_Levels2,feature_ Learnt_from_Conflict2,feature_ Learnt_from_Loop2,feature_ Frac_Learnt_from_Conflict2,feature_ Frac_Learnt_from_Loop2,feature_ Literals_in_Conflict_Nogoods2,feature_ Literals_in_Loop_Nogoods2,feature_ Frac_Literals_in_Conflict_Nogoods2,feature_ Frac_Literals_in_Loop_Nogoods2,feature_ Removed_Nogoods2,feature_ Learnt_Binary2,feature_ Learnt_Ternary2,feature_ Learnt_Others2,feature_ Frac_Removed_Nogood2,feature_ Frac_Learnt_Binary2,feature_ Frac_Learnt_Ternary2,feature_ Frac_Learnt_Others2,feature_ Skipped_Levels_while_Backjumping2,feature_ Avg_Skipped_Levels_while_Backjumping2,feature_ Longest_Backjumping2,feature_ Running_Avg_Conflictlevel2,feature_ Running_Avg_LBD2,feature_ Choices3,feature_ Conflicts/Choices3,feature_ Avg_Conflict_Levels3,feature_ Avg_LBD_Levels3,feature_ Learnt_from_Conflict3,feature_ Learnt_from_Loop3,feature_ Frac_Learnt_from_Conflict3,feature_ Frac_Learnt_from_Loop3,feature_ Literals_in_Conflict_Nogoods3,feature_ Literals_in_Loop_Nogoods3,feature_ Frac_Literals_in_Conflict_Nogoods3,feature_ Frac_Literals_in_Loop_Nogoods3,feature_ Removed_Nogoods3,feature_ Learnt_Binary3,feature_ Learnt_Ternary3,feature_ Learnt_Others3,feature_ Frac_Removed_Nogood3,feature_ Frac_Learnt_Binary3,feature_ Frac_Learnt_Ternary3,feature_ Frac_Learnt_Others3,feature_ Skipped_Levels_while_Backjumping3,feature_ Avg_Skipped_Levels_while_Backjumping3,feature_ Longest_Backjumping3,feature_ Running_Avg_Conflictlevel3,feature_ Running_Avg_LBD3,feature_ Choices4,feature_ Conflicts/Choices4,feature_ Avg_Conflict_Levels4,feature_ Avg_LBD_Levels4,feature_ Learnt_from_Conflict4,feature_ Learnt_from_Loop4,feature_ Frac_Learnt_from_Conflict4,feature_ Frac_Learnt_from_Loop4,feature_ Literals_in_Conflict_Nogoods4,feature_ Literals_in_Loop_Nogoods4,feature_ Frac_Literals_in_Conflict_Nogoods4,feature_ Frac_Literals_in_Loop_Nogoods4,feature_ Removed_Nogoods4,feature_ Learnt_Binary4,feature_ Learnt_Ternary4,feature_ Learnt_Others4,feature_ Frac_Removed_Nogood4,feature_ Frac_Learnt_Binary4,feature_ Frac_Learnt_Ternary4,feature_ Frac_Learnt_Others4,feature_ Skipped_Levels_while_Backjumping4,feature_ Avg_Skipped_Levels_while_Backjumping4,feature_ Longest_Backjumping4,feature_ Running_Avg_Conflictlevel4,feature_ Running_Avg_LBD4,algo_clasp/2.1.3/h10-n1,algo_clasp/2.1.3/h8-n1,algo_clasp/2.1.3/h1-n1,algo_clasp/2.1.3/h3-n1,algo_clasp/2.1.3/h11-n1,algo_clasp/2.1.3/h7-n1,algo_clasp/2.1.3/h6-n1,algo_clasp/2.1.3/h2-n1,algo_clasp/2.1.3/h9-n1,algo_clasp/2.1.3/h5-n1,algo_clasp/2.1.3/h4-n1
FolioSuite/ASP-Comp-2009-Lparse/CompGeneralizedSlitherlink/altair1.42.asp.gz,0.2553,0.6429,0.2434,0.0119,0.5163,0.3383,0.0,6706.0,4122.0,2584.0,105389.0,15.7156,5743.0,4404.0,1.0,2094.0,7592.0,6620.0,539.0,433.0,0.0,0.872,0.071,0.057,0.0,6879.0,1848.0,1.0,5030.0,0.2686,0.0001,0.7312,101612.0,1994.0,1783.0,0.9642,0.0189,0.0169,189.0,0.1693,9.5625,1.6562,32.0,0.0,1.0,0.0,71.0,0.0,1.0,0.0,0.0,4.0,6.0,22.0,0.0,0.125,0.1875,0.6875,189.0,5.9062,23.0,3.06,0.53,321.0,0.1994,11.9688,2.1094,64.0,0.0,1.0,0.0,209.0,0.0,1.0,0.0,0.0,9.0,13.0,42.0,0.0,0.1406,0.2031,0.6562,321.0,5.0156,23.0,7.66,1.35,434.0,0.2212,10.3229,2.2812,96.0,0.0,1.0,0.0,357.0,0.0,1.0,0.0,0.0,14.0,16.0,66.0,0.0,0.1458,0.1667,0.6875,430.0,4.4792,23.0,9.91,2.19,532.0,0.2481,9.8712,2.4167,132.0,0.0,1.0,0.0,567.0,0.0,1.0,0.0,0.0,16.0,20.0,96.0,0.0,0.1212,0.1515,0.7273,524.0,3.9697,23.0,9.97,2.66,1.46051,0.255502,0.0963029,0.136354,0.158787,0.121652,0.795561,0.190077,0.115812,0.208515,0.143031
FolioSuite/ASP-Comp-2009-Lparse/CompGeneralizedSlitherlink/altair1.54.asp.gz,0.2552,0.6429,0.2434,0.0117,0.5165,0.3383,0.0,6703.0,4123.0,2580.0,105444.0,15.7309,5739.0,4400.0,1.0,2096.0,7587.0,6626.0,528.0,433.0,0.0,0.8733,0.0696,0.0571,0.0,6869.0,1847.0,1.0,5021.0,0.2689,0.0001,0.731,101667.0,1995.0,1782.0,0.9642,0.0189,0.0169,254.0,0.126,11.7188,1.6875,32.0,0.0,1.0,0.0,72.0,0.0,1.0,0.0,0.0,6.0,5.0,21.0,0.0,0.1875,0.1562,0.6562,252.0,7.875,29.0,3.75,0.54,453.0,0.1457,12.2727,1.8636,66.0,0.0,1.0,0.0,186.0,0.0,1.0,0.0,0.0,13.0,10.0,43.0,0.0,0.197,0.1515,0.6515,451.0,6.8333,29.0,8.1,1.23,588.0,0.1667,11.7755,2.1224,98.0,0.0,1.0,0.0,346.0,0.0,1.0,0.0,0.0,19.0,14.0,65.0,0.0,0.1939,0.1429,0.6633,586.0,5.9796,29.0,11.54,2.08,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.124741,0.159371,0.0829369,0.112021,0.120206,0.143828,0.202126,0.123704,0.082697,0.12629,0.144881
FolioSuite/ASP-Comp-2009-Lparse/CompGeneralizedSlitherlink/altair1.9.asp.gz,0.2552,0.6429,0.2435,0.0117,0.5167,0.3385,0.0,6698.0,4104.0,2594.0,105431.0,15.7407,5734.0,4395.0,1.0,2086.0,7581.0,6632.0,516.0,433.0,0.0,0.8748,0.0681,0.0571,0.0,6858.0,1847.0,2.0,5009.0,0.2693,0.0003,0.7304,101675.0,1983.0,1773.0,0.9644,0.0188,0.0168,350.0,0.0914,14.8125,1.4375,32.0,0.0,1.0,0.0,60.0,0.0,1.0,0.0,0.0,3.0,3.0,26.0,0.0,0.0938,0.0938,0.8125,350.0,10.9375,29.0,4.74,0.46,821.0,0.0804,18.7727,1.5909,66.0,0.0,1.0,0.0,143.0,0.0,1.0,0.0,0.0,4.0,10.0,52.0,0.0,0.0606,0.1515,0.7879,802.0,12.1515,31.0,12.39,1.05,996.0,0.0984,16.1939,1.7143,98.0,0.0,1.0,0.0,231.0,0.0,1.0,0.0,0.0,12.0,17.0,69.0,0.0,0.1224,0.1735,0.7041,971.0,9.9082,31.0,15.87,1.68,1163.0,0.1135,14.4697,2.0152,132.0,0.0,1.0,0.0,486.0,0.0,1.0,0.0,0.0,22.0,24.0,86.0,0.0,0.1667,0.1818,0.6515,1137.0,8.6136,31.0,14.36,2.2,0.558876,0.577207,0.142177,0.113548,0.132553,0.107447,0.372936,0.523326,0.0904031,0.523174,0.111948
FolioSuite/ASP-Comp-2009-Lparse/CompGeneralizedSlitherlink/penrose.11.asp.gz,0.2845,0.6536,0.2693,0.0152,0.5138,0.3288,0.0,3978.0,2360.0,1618.0,31302.0,7.8688,3412.0,2720.0,1.0,1218.0,4671.0,4055.0,394.0,222.0,0.0,0.8681,0.0844,0.0475,0.0,4299.0,1264.0,7.0,3028.0,0.294,0.0016,0.7043,29107.0,1252.0,943.0,0.9299,0.04,0.0301,197.0,0.1624,7.5938,1.2812,32.0,0.0,1.0,0.0,46.0,0.0,1.0,0.0,0.0,4.0,5.0,23.0,0.0,0.125,0.1562,0.7188,196.0,6.125,22.0,2.43,0.41,406.0,0.1576,9.7812,1.7656,64.0,2.0,0.9697,0.0303,173.0,32.0,0.8439,0.1561,0.0,8.0,10.0,48.0,0.0,0.1212,0.1515,0.7273,387.0,6.0469,22.0,6.26,1.13,547.0,0.1755,8.6875,1.7917,96.0,2.0,0.9796,0.0204,264.0,32.0,0.8919,0.1081,0.0,13.0,14.0,71.0,0.0,0.1327,0.1429,0.7245,528.0,5.5,22.0,8.34,1.72,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.062107,0.077222,0.074668,0.0798011,0.055745,0.0653981,0.0648629,0.062422,0.057089,0.0572969,0.058152
FolioSuite/ASP-Comp-2009-Lparse/CompGeneralizedSlitherlink/penrose.31.asp.gz,0.2856,0.6533,0.2693,0.0162,0.5128,0.3288,0.0,3978.0,2319.0,1659.0,31180.0,7.8381,3417.0,2725.0,1.0,1192.0,4678.0,4061.0,395.0,222.0,0.0,0.8681,0.0844,0.0475,0.0,4316.0,1269.0,10.0,3037.0,0.294,0.0023,0.7037,29027.0,1216.0,937.0,0.9309,0.039,0.0301,142.0,0.2254,4.4375,1.0,32.0,0.0,1.0,0.0,32.0,0.0,1.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,1.0,142.0,4.4375,12.0,1.42,0.32,398.0,0.1608,9.9219,1.6875,64.0,1.0,0.9846,0.0154,202.0,23.0,0.8978,0.1022,0.0,6.0,4.0,55.0,0.0,0.0923,0.0615,0.8462,385.0,6.0156,24.0,6.35,1.08,493.0,0.1947,8.3125,1.6875,96.0,1.0,0.9897,0.0103,276.0,23.0,0.9231,0.0769,0.0,16.0,6.0,75.0,0.0,0.1649,0.0619,0.7732,480.0,5.0,24.0,7.98,1.62,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.052408,0.0854731,0.066602,0.0773829,0.06452,0.065009,0.068013,0.0921701,0.0417149,0.053007,0.053706
FolioSuite/ASP-Comp-2009-Lparse/CompGeneralizedSlitherlink/penrose.35.asp.gz,0.2869,0.6527,0.2685,0.0184,0.5092,0.3273,0.0,4011.0,2341.0,1670.0,31215.0,7.7823,3461.0,2769.0,1.0,1192.0,4733.0,4089.0,422.0,222.0,0.0,0.8639,0.0892,0.0469,0.0,4426.0,1280.0,10.0,3136.0,0.2892,0.0023,0.7085,29029.0,1226.0,960.0,0.93,0.0393,0.0308,169.0,0.1893,8.25,1.75,32.0,0.0,1.0,0.0,82.0,0.0,1.0,0.0,0.0,7.0,4.0,21.0,0.0,0.2188,0.125,0.6562,159.0,4.9688,14.0,2.64,0.56,245.0,0.2612,7.3125,2.0,64.0,0.0,1.0,0.0,186.0,0.0,1.0,0.0,0.0,16.0,15.0,33.0,0.0,0.25,0.2344,0.5156,235.0,3.6719,14.0,4.68,1.28,339.0,0.2861,6.2784,1.8969,97.0,0.0,1.0,0.0,280.0,0.0,1.0,0.0,0.0,18.0,21.0,58.0,0.0,0.1856,0.2165,0.5979,327.0,3.3711,14.0,6.09,1.84,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.053664,0.086367,0.0388609,0.0773321,0.046688,0.0625201,0.0522309,0.0651401,0.043512,0.0594321,0.0586391
FolioSuite/ASP-Comp-2009-Lparse/CompGeneralizedSlitherlink/penrose.50.asp.gz,0.2884,0.6521,0.2683,0.0202,0.5069,0.3267,0.0,4023.0,2319.0,1704.0,31134.0,7.739,3482.0,2790.0,1.0,1174.0,4760.0,4104.0,434.0,222.0,0.0,0.8622,0.0912,0.0466,0.0,4483.0,1289.0,13.0,3181.0,0.2875,0.0029,0.7096,28973.0,1198.0,963.0,0.9306,0.0385,0.0309,210.0,0.1619,10.3529,1.8529,34.0,0.0,1.0,0.0,89.0,0.0,1.0,0.0,0.0,5.0,5.0,24.0,0.0,0.1471,0.1471,0.7059,209.0,6.1471,20.0,3.52,0.63,317.0,0.2082,8.2424,1.9697,66.0,0.0,1.0,0.0,200.0,0.0,1.0,0.0,0.0,14.0,10.0,42.0,0.0,0.2121,0.1515,0.6364,307.0,4.6515,20.0,5.44,1.3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.065067,0.0705631,0.060025,0.076641,0.129625,0.05832,0.0583091,0.051109,0.043891,0.0583891,0.0999299
FolioSuite/ASP-Comp-2009-Lparse/CompGeneralizedSlitherlink/penrosesmall.5.asp.gz,0.2741,0.6437,0.2575,0.0166,0.5316,0.333,0.0,780.0,455.0,325.0,2366.0,3.0333,668.0,521.0,1.0,236.0,901.0,779.0,75.0,47.0,0.0,0.8646,0.0832,0.0522,0.0,814.0,233.0,2.0,579.0,0.2862,0.0025,0.7113,1947.0,240.0,179.0,0.8229,0.1014,0.0757,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.018667,0.0289699,0.01641,0.044744,0.0220149,0.0290469,0.0201089,0.0371999,0.0161921,0.0292101,0.0245701
FolioSuite/ASP-Comp-2009-Lparse/CompGeneralizedSlitherlink/trisquares.11.asp.gz,0.3083,0.6562,0.2832,0.0251,0.5053,0.3203,0.0,6975.0,3862.0,3113.0,68873.0,9.8743,6072.0,4983.0,1.0,1966.0,8472.0,7263.0,868.0,341.0,0.0,0.8573,0.1025,0.0403,0.0,8118.0,2438.0,40.0,5640.0,0.3003,0.0049,0.6948,65221.0,2102.0,1550.0,0.947,0.0305,0.0225,209.0,0.1579,8.0303,1.2121,33.0,0.0,1.0,0.0,44.0,0.0,1.0,0.0,0.0,3.0,4.0,26.0,0.0,0.0909,0.1212,0.7879,209.0,6.3333,12.0,2.65,0.4,531.0,0.1224,11.6923,1.5385,65.0,0.0,1.0,0.0,183.0,0.0,1.0,0.0,0.0,5.0,10.0,50.0,0.0,0.0769,0.1538,0.7692,531.0,8.1692,26.0,7.6,1.0,752.0,0.129,12.0206,1.8041,97.0,1.0,0.9898,0.0102,301.0,18.0,0.9436,0.0564,0.0,12.0,14.0,72.0,0.0,0.1224,0.1429,0.7347,740.0,7.6289,26.0,11.66,1.75,926.0,0.1393,14.0543,2.155,129.0,4.0,0.9699,0.0301,591.0,37.0,0.9411,0.0589,0.0,12.0,16.0,105.0,0.0,0.0902,0.1203,0.7895,913.0,7.0775,26.0,15.83,2.44,0.124805,0.152907,0.137003,0.197704,0.125787,0.159659,0.127767,0.132063,0.11222,0.127406,0.173143
FolioSuite/ASP-Comp-2009-Lparse/CompGeneralizedSlitherlink/trisquares.41.asp.gz,0.3096,0.6559,0.2837,0.0259,0.5054,0.321,0.0,6943.0,3772.0,3171.0,68636.0,9.8856,6046.0,4957.0,1.0,1926.0,8442.0,7257.0,844.0,341.0,0.0,0.8596,0.1,0.0404,0.0,8068.0,2444.0,50.0,5574.0,0.3029,0.0062,0.6909,65091.0,2024.0,1521.0,0.9484,0.0295,0.0222,149.0,0.2148,4.6562,1.0,32.0,0.0,1.0,0.0,32.0,0.0,1.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,1.0,149.0,4.6562,7.0,1.49,0.32,346.0,0.185,7.4219,1.3594,64.0,0.0,1.0,0.0,121.0,0.0,1.0,0.0,0.0,6.0,6.0,52.0,0.0,0.0938,0.0938,0.8125,346.0,5.4062,17.0,4.75,0.87,556.0,0.1727,8.8646,1.6562,96.0,2.0,0.9796,0.0204,239.0,8.0,0.9676,0.0324,0.0,11.0,14.0,73.0,0.0,0.1122,0.1429,0.7449,544.0,5.6667,22.0,8.51,1.59,699.0,0.1831,10.5781,2.0078,128.0,2.0,0.9846,0.0154,412.0,8.0,0.981,0.019,0.0,17.0,18.0,95.0,0.0,0.1308,0.1385,0.7308,687.0,5.3672,32.0,12.32,2.29,0.0909741,0.145061,0.103248,0.163218,0.125688,0.131779,0.148954,0.133272,0.0866,0.108726,0.121554
FolioSuite/ASP-Comp-2009-Lparse/CompGeneralizedSlitherlink/trisquares.47.asp.gz,0.3106,0.6556,0.2839,0.0268,0.5049,0.3212,0.0,6934.0,3706.0,3228.0,68422.0,9.8676,6044.0,4955.0,1.0,1888.0,8441.0,7254.0,846.0,341.0,0.0,0.8594,0.1002,0.0404,0.0,8072.0,2451.0,56.0,5565.0,0.3036,0.0069,0.6894,64948.0,1962.0,1512.0,0.9492,0.0287,0.0221,117.0,0.2735,3.6562,1.0,32.0,0.0,1.0,0.0,32.0,0.0,1.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,1.0,117.0,3.6562,8.0,1.17,0.32,399.0,0.1604,7.125,1.2812,64.0,0.0,1.0,0.0,113.0,0.0,1.0,0.0,0.0,1.0,2.0,61.0,0.0,0.0156,0.0312,0.9531,399.0,6.2344,19.0,4.56,0.82,567.0,0.1693,7.9167,1.5729,96.0,0.0,1.0,0.0,236.0,0.0,1.0,0.0,0.0,7.0,7.0,82.0,0.0,0.0729,0.0729,0.8542,567.0,5.9062,21.0,7.6,1.51,908.0,0.141,10.4297,1.75,128.0,0.0,1.0,0.0,352.0,0.0,1.0,0.0,0.0,11.0,12.0,105.0,0.0,0.0859,0.0938,0.8203,908.0,7.0938,32.0,12.48,1.96,0.0975739,0.137299,0.131167,0.162968,0.102251,0.173872,0.114343,0.129177,0.0866751,0.12506,0.137795
FolioSuite/ASP-Comp-2009-Lparse/CompGeneralizedSlitherlink/trisquares.49.asp.gz,0.3104,0.6556,0.2836,0.0268,0.5044,0.3208,0.0,6952.0,3725.0,3227.0,68466.0,9.8484,6063.0,4974.0,1.0,1894.0,8464.0,7265.0,858.0,341.0,0.0,0.8583,0.1014,0.0403,0.0,8115.0,2452.0,53.0,5610.0,0.3022,0.0065,0.6913,64970.0,1969.0,1527.0,0.9489,0.0288,0.0223,201.0,0.1592,6.9062,1.0938,32.0,0.0,1.0,0.0,37.0,0.0,1.0,0.0,0.0,1.0,2.0,29.0,0.0,0.0312,0.0625,0.9062,201.0,6.2812,22.0,2.21,0.35,481.0,0.1372,13.9091,2.6061,66.0,0.0,1.0,0.0,443.0,0.0,1.0,0.0,0.0,7.0,7.0,52.0,0.0,0.1061,0.1061,0.7879,460.0,6.9697,36.0,9.18,1.72,695.0,0.141,13.5,2.6633,98.0,0.0,1.0,0.0,621.0,0.0,1.0,0.0,0.0,9.0,16.0,73.0,0.0,0.0918,0.1633,0.7449,661.0,6.7449,36.0,13.23,2.61,831.0,0.1564,12.4385,2.5077,130.0,0.0,1.0,0.0,722.0,0.0,1.0,0.0,0.0,15.0,23.0,92.0,0.0,0.1154,0.1769,0.7077,789.0,6.0692,36.0,14.1,2.94,0.0990949,0.129486,0.106894,0.161004,0.102635,0.116737,0.115824,0.141514,0.086953,0.121307,0.11419
FolioSuite/ASP-Comp-2009-Lparse/CompGeneralizedSlitherlink/trisquares.59.asp.gz,0.3106,0.6556,0.2839,0.0267,0.5051,0.3212,0.0,6931.0,3687.0,3244.0,68339.0,9.8599,6040.0,4951.0,1.0,1876.0,8436.0,7243.0,852.0,341.0,0.0,0.8586,0.101,0.0404,0.0,8062.0,2450.0,56.0,5556.0,0.3039,0.0069,0.6892,64883.0,1956.0,1500.0,0.9494,0.0286,0.0219,107.0,0.2991,4.5938,1.4688,32.0,0.0,1.0,0.0,90.0,0.0,1.0,0.0,0.0,2.0,2.0,28.0,0.0,0.0625,0.0625,0.875,101.0,3.1562,16.0,1.47,0.47,250.0,0.256,6.9375,1.7969,64.0,0.0,1.0,0.0,202.0,0.0,1.0,0.0,0.0,8.0,7.0,49.0,0.0,0.125,0.1094,0.7656,244.0,3.8125,20.0,4.44,1.15,529.0,0.1834,11.5773,2.2062,97.0,0.0,1.0,0.0,432.0,0.0,1.0,0.0,0.0,9.0,11.0,77.0,0.0,0.0928,0.1134,0.7938,505.0,5.2062,27.0,11.23,2.14,711.0,0.1814,13.3721,2.4341,129.0,0.0,1.0,0.0,574.0,0.0,1.0,0.0,0.0,18.0,14.0,97.0,0.0,0.1395,0.1085,0.7519,683.0,5.2946,27.0,16.06,2.75,0.0992481,0.165578,0.115911,0.165037,0.146439,0.174088,0.152036,0.202753,0.0875081,0.118854,0.154711
FolioSuite/ASP-Comp-2009-Lparse/CompGraphColouring/graph-colouring-nodes=125-density=0.1-instance=2.gz,0.3136,0.9788,0.2712,0.0424,0.6228,0.6652,1.0,4546.0,625.0,3921.0,3920.0,0.8623,4171.0,2474.0,0.0,0.0,5893.0,5518.0,250.0,125.0,0.0,0.9364,0.0424,0.0212,0.0,3946.0,1597.0,0.0,2349.0,0.4047,0.0,0.5953,3670.0,0.0,250.0,0.9362,0.0,0.0638,61.0,0.541,21.2424,14.5455,33.0,0.0,1.0,0.0,1258.0,0.0,1.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,1.0,43.0,1.303,4.0,7.01,4.8,121.0,0.5455,21.2879,14.3333,66.0,0.0,1.0,0.0,2446.0,0.0,1.0,0.0,0.0,0.0,0.0,66.0,0.0,0.0,0.0,1.0,85.0,1.2879,4.0,14.05,9.46,177.0,0.565,20.1,13.96,100.0,0.0,1.0,0.0,3854.0,0.0,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,126.0,1.26,5.0,20.1,13.96,221.0,0.5973,18.7348,13.25,132.0,0.0,1.0,0.0,5129.0,0.0,1.0,0.0,0.0,0.0,0.0,132.0,0.0,0.0,0.0,1.0,159.0,1.2045,5.0,17.91,12.88,0.0313811,0.0924389,0.051069,0.323254,0.302276,0.466422,0.180946,0.173615,0.382022,0.0491009,0.199312
FolioSuite/ASP-Comp-2009-Lparse/CompGraphColouring/graph-colouring-nodes=125-density=0.1-instance=3.gz,0.3121,0.9799,0.2719,0.0402,0.6275,0.6677,1.0,4776.0,625.0,4151.0,4150.0,0.8689,4401.0,2566.0,0.0,0.0,6215.0,5840.0,250.0,125.0,0.0,0.9397,0.0402,0.0201,0.0,4130.0,1689.0,0.0,2441.0,0.409,0.0,0.591,3900.0,0.0,250.0,0.9398,0.0,0.0602,52.0,0.6154,13.0938,9.8438,32.0,0.0,1.0,0.0,1145.0,0.0,1.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,1.0,40.0,1.25,4.0,4.19,3.15,107.0,0.5981,15.1094,10.7188,64.0,0.0,1.0,0.0,2081.0,0.0,1.0,0.0,0.0,0.0,0.0,64.0,0.0,0.0,0.0,1.0,82.0,1.2812,6.0,9.67,6.86,155.0,0.6194,14.8333,10.9792,96.0,0.0,1.0,0.0,3309.0,0.0,1.0,0.0,0.0,0.0,0.0,96.0,0.0,0.0,0.0,1.0,116.0,1.2083,6.0,14.24,10.54,214.0,0.5981,15.3438,11.0312,128.0,0.0,1.0,0.0,4231.0,0.0,1.0,0.0,0.0,0.0,0.0,128.0,0.0,0.0,0.0,1.0,158.0,1.2344,6.0,16.02,11.42,0.175403,13.1511,29.145,8.68364,104.72,3.15173,48.5089,3.74812,29.6504,0.272289,43.0973
FolioSuite/ASP-Comp-2009-Lparse/CompGraphColouring/graph-colouring-nodes=130-density=0.1-instance=2.gz,0.3127,0.9794,0.2716,0.0411,0.6256,0.6667,1.0,4866.0,650.0,4216.0,4215.0,0.8662,4476.0,2628.0,0.0,0.0,6322.0,5932.0,260.0,130.0,0.0,0.9383,0.0411,0.0206,0.0,4214.0,1716.0,0.0,2498.0,0.4072,0.0,0.5928,3955.0,0.0,260.0,0.9383,0.0,0.0617,46.0,0.6957,13.2812,10.4062,32.0,0.0,1.0,0.0,1320.0,0.0,1.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,1.0,37.0,1.1562,3.0,4.25,3.33,109.0,0.5872,16.2656,11.0938,64.0,0.0,1.0,0.0,2161.0,0.0,1.0,0.0,0.0,0.0,0.0,64.0,0.0,0.0,0.0,1.0,81.0,1.2656,4.0,10.41,7.1,158.0,0.6139,15.8351,10.9897,97.0,0.0,1.0,0.0,3438.0,0.0,1.0,0.0,0.0,0.0,0.0,97.0,0.0,0.0,0.0,1.0,118.0,1.2165,4.0,15.36,10.66,219.0,0.5936,15.5846,10.9,130.0,0.0,1.0,0.0,4436.0,0.0,1.0,0.0,0.0,0.0,0.0,130.0,0.0,0.0,0.0,1.0,167.0,1.2846,5.0,16.22,11.04,0.195249,1.46962,2.49887,1.02212,0.223754,1.11133,0.0785661,5.22297,12.7976,0.841891,1.59102
